op,a,b,x,y,answer,problem_size,freq,surprisal,target_logprob,avg_target_logprob,n_target_tokens,prediction,correct
+,2,21,2,21,23,23,5,0.333251953125,-0.333251953125,-0.333251953125,1,23,True
+,2,22,2,22,24,24,8,0.7099609375,-0.7099609375,-0.7099609375,1,24,True
+,2,23,2,23,25,25,4,0.3134765625,-0.3134765625,-0.3134765625,1,25,True
+,2,24,2,24,26,26,4,1.1357421875,-1.1357421875,-1.1357421875,1,26,True
+,2,25,2,25,27,27,4,1.9140625,-1.9140625,-1.9140625,1,37,False
+,2,26,2,26,28,28,2,1.8916015625,-1.8916015625,-1.8916015625,1,38,False
+,2,27,2,27,29,29,0,1.09375,-1.09375,-1.09375,1,29,True
+,2,28,2,28,30,30,2,1.8564453125,-1.8564453125,-1.8564453125,1,38,False
+,2,29,2,29,31,31,6,2.646484375,-2.646484375,-2.646484375,1,39,False
+,2,30,2,30,32,32,8,0.2247314453125,-0.2247314453125,-0.2247314453125,1,32,True
+,2,31,2,31,33,33,4,0.78173828125,-0.78173828125,-0.78173828125,1,33,True
+,2,32,2,32,34,34,5,0.51513671875,-0.51513671875,-0.51513671875,1,34,True
+,2,33,2,33,35,35,2,0.46484375,-0.46484375,-0.46484375,1,35,True
+,2,34,2,34,36,36,2,1.03125,-1.03125,-1.03125,1,38,False
+,2,35,2,35,37,37,2,0.463623046875,-0.463623046875,-0.463623046875,1,37,True
+,2,36,2,36,38,38,3,0.08123779296875,-0.08123779296875,-0.08123779296875,1,38,True
+,2,37,2,37,39,39,1,0.40283203125,-0.40283203125,-0.40283203125,1,39,True
+,2,38,2,38,40,40,0,0.1898193359375,-0.1898193359375,-0.1898193359375,1,40,True
+,2,39,2,39,41,41,2,1.5361328125,-1.5361328125,-1.5361328125,1,40,False
+,2,40,2,40,42,42,0,1.0048828125,-1.0048828125,-1.0048828125,1,42,True
+,2,41,2,41,43,43,2,0.9443359375,-0.9443359375,-0.9443359375,1,43,True
+,2,42,2,42,44,44,2,0.53125,-0.53125,-0.53125,1,44,True
+,2,43,2,43,45,45,1,3.708984375,-3.708984375,-3.708984375,1,49,False
+,2,44,2,44,46,46,1,1.921875,-1.921875,-1.921875,1,50,False
+,2,45,2,45,47,47,1,1.3212890625,-1.3212890625,-1.3212890625,1,47,True
+,2,46,2,46,48,48,1,1.740234375,-1.740234375,-1.740234375,1,52,False
+,2,47,2,47,49,49,1,1.4423828125,-1.4423828125,-1.4423828125,1,59,False
+,2,48,2,48,50,50,3,0.80908203125,-0.80908203125,-0.80908203125,1,50,True
+,2,49,2,49,51,51,3,2.583984375,-2.583984375,-2.583984375,1,50,False
+,2,50,2,50,52,52,0,0.8349609375,-0.8349609375,-0.8349609375,1,52,True
+,2,51,2,51,53,53,0,2.591796875,-2.591796875,-2.591796875,1,61,False
+,2,52,2,52,54,54,0,1.681640625,-1.681640625,-1.681640625,1,62,False
+,2,53,2,53,55,55,1,2.5625,-2.5625,-2.5625,1,73,False
+,2,54,2,54,56,56,0,1.8193359375,-1.8193359375,-1.8193359375,1,68,False
+,2,55,2,55,57,57,2,3.0546875,-3.0546875,-3.0546875,1,77,False
+,2,56,2,56,58,58,1,1.927734375,-1.927734375,-1.927734375,1,62,False
+,2,57,2,57,59,59,0,2.197265625,-2.197265625,-2.197265625,1,68,False
+,2,58,2,58,60,60,0,2.90234375,-2.90234375,-2.90234375,1,70,False
+,2,59,2,59,61,61,0,3.802734375,-3.802734375,-3.802734375,1,70,False
+,2,60,2,60,62,62,0,0.08984375,-0.08984375,-0.08984375,1,62,True
+,2,61,2,61,63,63,0,0.79541015625,-0.79541015625,-0.79541015625,1,63,True
+,2,62,2,62,64,64,0,0.27392578125,-0.27392578125,-0.27392578125,1,64,True
+,2,63,2,63,65,65,1,0.365478515625,-0.365478515625,-0.365478515625,1,65,True
+,2,64,2,64,66,66,2,1.1298828125,-1.1298828125,-1.1298828125,1,66,True
+,2,65,2,65,67,67,1,1.9169921875,-1.9169921875,-1.9169921875,1,77,False
+,2,66,2,66,68,68,0,1.4873046875,-1.4873046875,-1.4873046875,1,68,True
+,2,67,2,67,69,69,0,2.4921875,-2.4921875,-2.4921875,1,83,False
+,2,68,2,68,70,70,0,0.373779296875,-0.373779296875,-0.373779296875,1,70,True
+,2,69,2,69,71,71,0,1.5078125,-1.5078125,-1.5078125,1,71,True
+,2,70,2,70,72,72,3,0.58544921875,-0.58544921875,-0.58544921875,1,72,True
+,2,71,2,71,73,73,0,0.9716796875,-0.9716796875,-0.9716796875,1,72,False
+,2,72,2,72,74,74,0,1.0390625,-1.0390625,-1.0390625,1,82,False
+,2,73,2,73,75,75,0,1.5810546875,-1.5810546875,-1.5810546875,1,75,True
+,2,74,2,74,76,76,0,0.7041015625,-0.7041015625,-0.7041015625,1,76,True
+,2,75,2,75,77,77,0,1.1328125,-1.1328125,-1.1328125,1,77,True
+,2,76,2,76,78,78,1,1.01953125,-1.01953125,-1.01953125,1,78,True
+,2,77,2,77,79,79,0,2.015625,-2.015625,-2.015625,1,89,False
+,2,78,2,78,80,80,0,1.4541015625,-1.4541015625,-1.4541015625,1,80,True
+,2,79,2,79,81,81,1,3.267578125,-3.267578125,-3.267578125,1,89,False
+,2,80,2,80,82,82,0,0.324951171875,-0.324951171875,-0.324951171875,1,82,True
+,2,81,2,81,83,83,0,1.86328125,-1.86328125,-1.86328125,1,82,False
+,2,82,2,82,84,84,0,1.2763671875,-1.2763671875,-1.2763671875,1,92,False
+,2,83,2,83,85,85,0,2.5234375,-2.5234375,-2.5234375,1,93,False
+,2,84,2,84,86,86,0,1.18359375,-1.18359375,-1.18359375,1,86,True
+,2,85,2,85,87,87,0,1.90625,-1.90625,-1.90625,1,88,False
+,2,86,2,86,88,88,0,0.58203125,-0.58203125,-0.58203125,1,88,True
+,2,87,2,87,89,89,0,1.3935546875,-1.3935546875,-1.3935546875,1,88,False
+,2,88,2,88,90,90,0,1.2177734375,-1.2177734375,-1.2177734375,1,90,True
+,2,89,2,89,91,91,2,2.93359375,-2.93359375,-2.93359375,1,90,False
+,2,90,2,90,92,92,1,0.313720703125,-0.313720703125,-0.313720703125,1,92,True
+,2,91,2,91,93,93,0,1.8037109375,-1.8037109375,-1.8037109375,1,92,False
+,2,92,2,92,94,94,0,0.486572265625,-0.486572265625,-0.486572265625,1,94,True
+,2,93,2,93,95,95,0,3.693359375,-3.693359375,-3.693359375,1,94,False
+,2,94,2,94,96,96,0,1.556640625,-1.556640625,-1.556640625,1,96,True
+,2,95,2,95,97,97,0,2.830078125,-2.830078125,-2.830078125,1,96,False
+,2,96,2,96,98,98,0,0.73486328125,-0.73486328125,-0.73486328125,1,98,True
+,2,97,2,97,99,99,0,3.30078125,-3.30078125,-3.30078125,1,98,False
+,2,98,2,98,100,100,3,1.5986328125,-1.5986328125,-1.5986328125,1,100,True
+,2,99,2,99,101,101,25,2.673828125,-2.673828125,-2.673828125,1,100,False
+,2,100,2,100,102,102,4,0.45068359375,-0.45068359375,-0.45068359375,1,102,True
+,3,1,3,1,4,4,1120,0.07958984375,-0.07958984375,-0.07958984375,1,4,True
+,3,2,3,2,5,5,1044,0.0154266357421875,-0.0154266357421875,-0.0154266357421875,1,5,True
+,3,3,3,3,6,6,1502,0.0252685546875,-0.0252685546875,-0.0252685546875,1,6,True
+,3,4,3,4,7,7,1468,0.04144287109375,-0.04144287109375,-0.04144287109375,1,7,True
+,3,5,3,5,8,8,534,0.019989013671875,-0.019989013671875,-0.019989013671875,1,8,True
+,3,6,3,6,9,9,299,0.030792236328125,-0.030792236328125,-0.030792236328125,1,9,True
+,3,7,3,7,10,10,256,0.07647705078125,-0.07647705078125,-0.07647705078125,1,10,True
+,3,8,3,8,11,11,154,0.0250244140625,-0.0250244140625,-0.0250244140625,1,11,True
+,3,9,3,9,12,12,119,0.03802490234375,-0.03802490234375,-0.03802490234375,1,12,True
+,3,10,3,10,13,13,51,0.05328369140625,-0.05328369140625,-0.05328369140625,1,13,True
+,3,11,3,11,14,14,28,0.1817626953125,-0.1817626953125,-0.1817626953125,1,14,True
+,3,12,3,12,15,15,38,0.004108428955078125,-0.004108428955078125,-0.004108428955078125,1,15,True
+,3,13,3,13,16,16,16,0.79638671875,-0.79638671875,-0.79638671875,1,16,True
+,3,14,3,14,17,17,6,0.47216796875,-0.47216796875,-0.47216796875,1,17,True
+,3,15,3,15,18,18,15,0.047882080078125,-0.047882080078125,-0.047882080078125,1,18,True
+,3,16,3,16,19,19,9,1.0078125,-1.0078125,-1.0078125,1,19,True
+,3,17,3,17,20,20,8,1.015625,-1.015625,-1.015625,1,22,False
+,3,18,3,18,21,21,6,0.41259765625,-0.41259765625,-0.41259765625,1,21,True
+,3,19,3,19,22,22,6,0.97265625,-0.97265625,-0.97265625,1,22,True
+,3,20,3,20,23,23,12,0.67724609375,-0.67724609375,-0.67724609375,1,23,True
+,3,21,3,21,24,24,7,0.736328125,-0.736328125,-0.736328125,1,24,True
+,3,22,3,22,25,25,6,0.69091796875,-0.69091796875,-0.69091796875,1,25,True
+,3,23,3,23,26,26,3,1.3935546875,-1.3935546875,-1.3935546875,1,26,True
+,3,24,3,24,27,27,10,1.890625,-1.890625,-1.890625,1,39,False
+,3,25,3,25,28,28,4,3.080078125,-3.080078125,-3.080078125,1,38,False
+,3,26,3,26,29,29,3,4.33203125,-4.33203125,-4.33203125,1,37,False
+,3,27,3,27,30,30,2,2.453125,-2.453125,-2.453125,1,36,False
+,3,28,3,28,31,31,5,1.6298828125,-1.6298828125,-1.6298828125,1,37,False
+,3,29,3,29,32,32,1,2.580078125,-2.580078125,-2.580078125,1,46,False
+,3,30,3,30,33,33,2,0.7041015625,-0.7041015625,-0.7041015625,1,33,True
+,3,31,3,31,34,34,0,1.5,-1.5,-1.5,1,34,True
+,3,32,3,32,35,35,5,0.94580078125,-0.94580078125,-0.94580078125,1,35,True
+,3,33,3,33,36,36,3,1.45703125,-1.45703125,-1.45703125,1,42,False
+,3,34,3,34,37,37,1,1.197265625,-1.197265625,-1.197265625,1,41,False
+,3,35,3,35,38,38,2,0.650390625,-0.650390625,-0.650390625,1,38,True
+,3,36,3,36,39,39,2,0.8369140625,-0.8369140625,-0.8369140625,1,39,True
+,3,37,3,37,40,40,2,1.0107421875,-1.0107421875,-1.0107421875,1,40,True
+,3,38,3,38,41,41,1,1.814453125,-1.814453125,-1.814453125,1,47,False
+,3,39,3,39,42,42,0,2.20703125,-2.20703125,-2.20703125,1,48,False
+,3,40,3,40,43,43,5,2.029296875,-2.029296875,-2.029296875,1,53,False
+,3,41,3,41,44,44,0,1.7724609375,-1.7724609375,-1.7724609375,1,44,True
+,3,42,3,42,45,45,0,1.9306640625,-1.9306640625,-1.9306640625,1,63,False
+,3,43,3,43,46,46,0,1.9931640625,-1.9931640625,-1.9931640625,1,46,True
+,3,44,3,44,47,47,0,2.177734375,-2.177734375,-2.177734375,1,59,False
+,3,45,3,45,48,48,1,0.9130859375,-0.9130859375,-0.9130859375,1,48,True
+,3,46,3,46,49,49,0,3.126953125,-3.126953125,-3.126953125,1,59,False
+,3,47,3,47,50,50,0,3.451171875,-3.451171875,-3.451171875,1,58,False
+,3,48,3,48,51,51,1,1.8740234375,-1.8740234375,-1.8740234375,1,57,False
+,3,49,3,49,52,52,0,3.009765625,-3.009765625,-3.009765625,1,58,False
+,3,50,3,50,53,53,1,1.7353515625,-1.7353515625,-1.7353515625,1,73,False
+,3,51,3,51,54,54,0,2.9296875,-2.9296875,-2.9296875,1,72,False
+,3,52,3,52,55,55,1,2.654296875,-2.654296875,-2.654296875,1,59,False
+,3,53,3,53,56,56,0,4.23828125,-4.23828125,-4.23828125,1,74,False
+,3,54,3,54,57,57,0,3.1796875,-3.1796875,-3.1796875,1,63,False
+,3,55,3,55,58,58,0,2.884765625,-2.884765625,-2.884765625,1,88,False
+,3,56,3,56,59,59,0,3.97265625,-3.97265625,-3.97265625,1,77,False
+,3,57,3,57,60,60,0,2.298828125,-2.298828125,-2.298828125,1,72,False
+,3,58,3,58,61,61,0,4.109375,-4.109375,-4.109375,1,77,False
+,3,59,3,59,62,62,0,3.61328125,-3.61328125,-3.61328125,1,74,False
+,3,60,3,60,63,63,0,1.2236328125,-1.2236328125,-1.2236328125,1,63,True
+,3,61,3,61,64,64,0,2.064453125,-2.064453125,-2.064453125,1,62,False
+,3,62,3,62,65,65,0,1.4111328125,-1.4111328125,-1.4111328125,1,65,True
+,3,63,3,63,66,66,0,2.87109375,-2.87109375,-2.87109375,1,75,False
+,3,64,3,64,67,67,0,3.71484375,-3.71484375,-3.71484375,1,97,False
+,3,65,3,65,68,68,0,3.9140625,-3.9140625,-3.9140625,1,82,False
+,3,66,3,66,69,69,0,2.2109375,-2.2109375,-2.2109375,1,81,False
+,3,67,3,67,70,70,0,3.88671875,-3.88671875,-3.88671875,1,82,False
+,3,68,3,68,71,71,0,0.92724609375,-0.92724609375,-0.92724609375,1,71,True
+,3,69,3,69,72,72,0,1.599609375,-1.599609375,-1.599609375,1,93,False
+,3,70,3,70,73,73,0,0.91259765625,-0.91259765625,-0.91259765625,1,73,True
+,3,71,3,71,74,74,0,1.7490234375,-1.7490234375,-1.7490234375,1,73,False
+,3,72,3,72,75,75,3,3.7265625,-3.7265625,-3.7265625,1,93,False
+,3,73,3,73,76,76,0,3.681640625,-3.681640625,-3.681640625,1,86,False
+,3,74,3,74,77,77,1,1.4970703125,-1.4970703125,-1.4970703125,1,97,False
+,3,75,3,75,78,78,1,0.97314453125,-0.97314453125,-0.97314453125,1,78,True
+,3,76,3,76,79,79,0,3.13671875,-3.13671875,-3.13671875,1,97,False
+,3,77,3,77,80,80,0,3.0234375,-3.0234375,-3.0234375,1,94,False
+,3,78,3,78,81,81,0,1.9775390625,-1.9775390625,-1.9775390625,1,93,False
+,3,79,3,79,82,82,0,2.43359375,-2.43359375,-2.43359375,1,92,False
+,3,80,3,80,83,83,1,1.6728515625,-1.6728515625,-1.6728515625,1,97,False
+,3,81,3,81,84,84,0,2.732421875,-2.732421875,-2.732421875,1,93,False
+,3,82,3,82,85,85,0,2.708984375,-2.708984375,-2.708984375,1,95,False
+,3,83,3,83,86,86,0,2.73046875,-2.73046875,-2.73046875,1,92,False
+,3,84,3,84,87,87,0,1.8017578125,-1.8017578125,-1.8017578125,1,93,False
+,3,85,3,85,88,88,0,1.498046875,-1.498046875,-1.498046875,1,88,True
+,3,86,3,86,89,89,0,2.1640625,-2.1640625,-2.1640625,1,97,False
+,3,87,3,87,90,90,0,1.3134765625,-1.3134765625,-1.3134765625,1,90,True
+,3,88,3,88,91,91,0,2.185546875,-2.185546875,-2.185546875,1,97,False
+,3,89,3,89,92,92,0,2.369140625,-2.369140625,-2.369140625,1,92,True
+,3,90,3,90,93,93,0,0.7177734375,-0.7177734375,-0.7177734375,1,93,True
+,3,91,3,91,94,94,0,1.2138671875,-1.2138671875,-1.2138671875,1,94,True
+,3,92,3,92,95,95,0,1.9892578125,-1.9892578125,-1.9892578125,1,95,True
+,3,93,3,93,96,96,0,3.533203125,-3.533203125,-3.533203125,1,114,False
+,3,94,3,94,97,97,0,1.8134765625,-1.8134765625,-1.8134765625,1,97,True
+,3,95,3,95,98,98,0,1.59765625,-1.59765625,-1.59765625,1,98,True
+,3,96,3,96,99,99,0,2.662109375,-2.662109375,-2.662109375,1,111,False
+,3,97,3,97,100,100,3,3.1171875,-3.1171875,-3.1171875,1,110,False
+,3,98,3,98,101,101,20,2.37109375,-2.37109375,-2.37109375,1,101,True
+,3,99,3,99,102,102,0,2.14453125,-2.14453125,-2.14453125,1,108,False
+,3,100,3,100,103,103,0,0.50390625,-0.50390625,-0.50390625,1,103,True
+,4,1,4,1,5,5,774,0.07843017578125,-0.07843017578125,-0.07843017578125,1,5,True
+,4,2,4,2,6,6,452,0.036163330078125,-0.036163330078125,-0.036163330078125,1,6,True
+,4,3,4,3,7,7,965,0.033050537109375,-0.033050537109375,-0.033050537109375,1,7,True
+,4,4,4,4,8,8,755,0.035064697265625,-0.035064697265625,-0.035064697265625,1,8,True
+,4,5,4,5,9,9,542,0.374755859375,-0.374755859375,-0.374755859375,1,9,True
+,4,6,4,6,10,10,228,0.6923828125,-0.6923828125,-0.6923828125,1,10,True
+,4,7,4,7,11,11,141,0.2020263671875,-0.2020263671875,-0.2020263671875,1,11,True
+,4,8,4,8,12,12,142,0.034576416015625,-0.034576416015625,-0.034576416015625,1,12,True
+,4,9,4,9,13,13,123,0.438720703125,-0.438720703125,-0.438720703125,1,13,True
