op,a,b,x,y,answer,problem_size,freq,surprisal,target_logprob,avg_target_logprob,n_target_tokens,prediction,correct
+,1,48,1,48,49,49,4,6.34375,-6.34375,-6.34375,1,70,False
+,1,49,1,49,50,50,5,5.515625,-5.515625,-5.515625,1,70,False
+,1,50,1,50,51,51,4,5.8984375,-5.8984375,-5.8984375,1,70,False
+,1,51,1,51,52,52,0,5.77734375,-5.77734375,-5.77734375,1,80,False
+,1,52,1,52,53,53,1,5.80859375,-5.80859375,-5.80859375,1,80,False
+,1,53,1,53,54,54,0,5.72265625,-5.72265625,-5.72265625,1,70,False
+,1,54,1,54,55,55,0,4.55078125,-4.55078125,-4.55078125,1,70,False
+,1,55,1,55,56,56,0,5.08984375,-5.08984375,-5.08984375,1,70,False
+,1,56,1,56,57,57,1,5.6640625,-5.6640625,-5.6640625,1,80,False
+,1,57,1,57,58,58,1,5.35546875,-5.35546875,-5.35546875,1,80,False
+,1,58,1,58,59,59,0,4.703125,-4.703125,-4.703125,1,80,False
+,1,59,1,59,60,60,0,4.41796875,-4.41796875,-4.41796875,1,70,False
+,1,60,1,60,61,61,1,4.84765625,-4.84765625,-4.84765625,1,70,False
+,1,61,1,61,62,62,2,4.53125,-4.53125,-4.53125,1,70,False
+,1,62,1,62,63,63,0,5.046875,-5.046875,-5.046875,1,70,False
+,1,63,1,63,64,64,2,4.8671875,-4.8671875,-4.8671875,1,80,False
+,1,64,1,64,65,65,9,4.30859375,-4.30859375,-4.30859375,1,73,False
+,1,65,1,65,66,66,0,3.986328125,-3.986328125,-3.986328125,1,70,False
+,1,66,1,66,67,67,0,4.38671875,-4.38671875,-4.38671875,1,70,False
+,1,67,1,67,68,68,2,4.25390625,-4.25390625,-4.25390625,1,80,False
+,1,68,1,68,69,69,0,3.478515625,-3.478515625,-3.478515625,1,70,False
+,1,69,1,69,70,70,0,3.71875,-3.71875,-3.71875,1,80,False
+,1,70,1,70,71,71,1,3.8203125,-3.8203125,-3.8203125,1,80,False
+,1,71,1,71,72,72,0,4.6484375,-4.6484375,-4.6484375,1,74,False
+,1,72,1,72,73,73,0,4.16015625,-4.16015625,-4.16015625,1,110,False
+,1,73,1,73,74,74,0,4.22265625,-4.22265625,-4.22265625,1,110,False
+,1,74,1,74,75,75,0,4.03125,-4.03125,-4.03125,1,80,False
+,1,75,1,75,76,76,0,4.71875,-4.71875,-4.71875,1,80,False
+,1,76,1,76,77,77,1,4.671875,-4.671875,-4.671875,1,110,False
+,1,77,1,77,78,78,1,4.67578125,-4.67578125,-4.67578125,1,120,False
+,1,78,1,78,79,79,0,5.05078125,-5.05078125,-5.05078125,1,80,False
+,1,79,1,79,80,80,0,4.4921875,-4.4921875,-4.4921875,1,120,False
+,1,80,1,80,81,81,1,4.20703125,-4.20703125,-4.20703125,1,114,False
+,1,81,1,81,82,82,2,4.58203125,-4.58203125,-4.58203125,1,114,False
+,1,82,1,82,83,83,0,5.40625,-5.40625,-5.40625,1,113,False
+,1,83,1,83,84,84,0,5.04296875,-5.04296875,-5.04296875,1,90,False
+,1,84,1,84,85,85,0,4.328125,-4.328125,-4.328125,1,110,False
+,1,85,1,85,86,86,0,5.1015625,-5.1015625,-5.1015625,1,113,False
+,1,86,1,86,87,87,0,5.4609375,-5.4609375,-5.4609375,1,113,False
+,1,87,1,87,88,88,0,5.5078125,-5.5078125,-5.5078125,1,113,False
+,1,88,1,88,89,89,0,4.94140625,-4.94140625,-4.94140625,1,113,False
+,1,89,1,89,90,90,2,4.6796875,-4.6796875,-4.6796875,1,120,False
+,1,90,1,90,91,91,1,4.9609375,-4.9609375,-4.9609375,1,113,False
+,1,91,1,91,92,92,0,4.80859375,-4.80859375,-4.80859375,1,113,False
+,1,92,1,92,93,93,0,4.29296875,-4.29296875,-4.29296875,1,114,False
+,1,93,1,93,94,94,0,4.68359375,-4.68359375,-4.68359375,1,115,False
+,1,94,1,94,95,95,1,5.3046875,-5.3046875,-5.3046875,1,80,False
+,1,95,1,95,96,96,0,5.55078125,-5.55078125,-5.55078125,1,80,False
+,1,96,1,96,97,97,0,4.85546875,-4.85546875,-4.85546875,1,70,False
+,1,97,1,97,98,98,0,5.19921875,-5.19921875,-5.19921875,1,110,False
+,1,98,1,98,99,99,0,6.01953125,-6.01953125,-6.01953125,1,120,False
+,1,99,1,99,100,100,14,4.31640625,-4.31640625,-4.31640625,1,120,False
+,1,100,1,100,101,101,43,4.3671875,-4.3671875,-4.3671875,1,70,False
+,2,1,2,1,3,3,1962,5.484375,-5.484375,-5.484375,1,70,False
+,2,2,2,2,4,4,7099,5.421875,-5.421875,-5.421875,1,14,False
+,2,3,2,3,5,5,1957,5.60546875,-5.60546875,-5.60546875,1,74,False
+,2,4,2,4,6,6,530,5.0859375,-5.0859375,-5.0859375,1,70,False
+,2,5,2,5,7,7,359,5.1015625,-5.1015625,-5.1015625,1,70,False
+,2,6,2,6,8,8,227,5.0078125,-5.0078125,-5.0078125,1,70,False
+,2,7,2,7,9,9,355,5.09375,-5.09375,-5.09375,1,14,False
+,2,8,2,8,10,10,184,4.71875,-4.71875,-4.71875,1,70,False
+,2,9,2,9,11,11,147,5.40234375,-5.40234375,-5.40234375,1,70,False
+,2,10,2,10,12,12,62,4.5625,-4.5625,-4.5625,1,70,False
+,2,11,2,11,13,13,15,4.43359375,-4.43359375,-4.43359375,1,70,False
+,2,12,2,12,14,14,33,4.4765625,-4.4765625,-4.4765625,1,70,False
+,2,13,2,13,15,15,11,4.54296875,-4.54296875,-4.54296875,1,70,False
+,2,14,2,14,16,16,16,5.30078125,-5.30078125,-5.30078125,1,70,False
+,2,15,2,15,17,17,8,5.2265625,-5.2265625,-5.2265625,1,70,False
+,2,16,2,16,18,18,19,5.44140625,-5.44140625,-5.44140625,1,70,False
+,2,17,2,17,19,19,7,5.93359375,-5.93359375,-5.93359375,1,70,False
+,2,18,2,18,20,20,13,5.41796875,-5.41796875,-5.41796875,1,70,False
+,2,19,2,19,21,21,5,5.9296875,-5.9296875,-5.9296875,1,70,False
+,2,20,2,20,22,22,10,5.109375,-5.109375,-5.109375,1,70,False
+,2,21,2,21,23,23,5,5.86328125,-5.86328125,-5.86328125,1,70,False
+,2,22,2,22,24,24,8,5.390625,-5.390625,-5.390625,1,70,False
+,2,23,2,23,25,25,4,5.53125,-5.53125,-5.53125,1,70,False
+,2,24,2,24,26,26,4,5.80859375,-5.80859375,-5.80859375,1,70,False
+,2,25,2,25,27,27,4,5.6953125,-5.6953125,-5.6953125,1,70,False
+,2,26,2,26,28,28,2,5.703125,-5.703125,-5.703125,1,70,False
+,2,27,2,27,29,29,0,5.47265625,-5.47265625,-5.47265625,1,70,False
+,2,28,2,28,30,30,2,5.21484375,-5.21484375,-5.21484375,1,70,False
+,2,29,2,29,31,31,6,5.53125,-5.53125,-5.53125,1,70,False
+,2,30,2,30,32,32,8,5.36328125,-5.36328125,-5.36328125,1,70,False
+,2,31,2,31,33,33,4,5.71875,-5.71875,-5.71875,1,70,False
+,2,32,2,32,34,34,5,4.9296875,-4.9296875,-4.9296875,1,70,False
+,2,33,2,33,35,35,2,5.2421875,-5.2421875,-5.2421875,1,70,False
+,2,34,2,34,36,36,2,5.37109375,-5.37109375,-5.37109375,1,70,False
+,2,35,2,35,37,37,2,5.12109375,-5.12109375,-5.12109375,1,74,False
+,2,36,2,36,38,38,3,5.16796875,-5.16796875,-5.16796875,1,74,False
+,2,37,2,37,39,39,1,5.30078125,-5.30078125,-5.30078125,1,80,False
+,2,38,2,38,40,40,0,5.0546875,-5.0546875,-5.0546875,1,70,False
+,2,39,2,39,41,41,2,5.3125,-5.3125,-5.3125,1,70,False
+,2,40,2,40,42,42,0,5.56640625,-5.56640625,-5.56640625,1,70,False
+,2,41,2,41,43,43,2,5.3125,-5.3125,-5.3125,1,70,False
+,2,42,2,42,44,44,2,5.26171875,-5.26171875,-5.26171875,1,74,False
+,2,43,2,43,45,45,1,5.5625,-5.5625,-5.5625,1,70,False
+,2,44,2,44,46,46,1,5.02734375,-5.02734375,-5.02734375,1,70,False
+,2,45,2,45,47,47,1,5.42578125,-5.42578125,-5.42578125,1,70,False
+,2,46,2,46,48,48,1,5.4296875,-5.4296875,-5.4296875,1,70,False
+,2,47,2,47,49,49,1,5.62890625,-5.62890625,-5.62890625,1,80,False
+,2,48,2,48,50,50,3,5.44921875,-5.44921875,-5.44921875,1,70,False
+,2,49,2,49,51,51,3,5.828125,-5.828125,-5.828125,1,70,False
+,2,50,2,50,52,52,0,5.64453125,-5.64453125,-5.64453125,1,70,False
+,2,51,2,51,53,53,0,5.56640625,-5.56640625,-5.56640625,1,74,False
+,2,52,2,52,54,54,0,5.2109375,-5.2109375,-5.2109375,1,70,False
+,2,53,2,53,55,55,1,4.5859375,-4.5859375,-4.5859375,1,74,False
+,2,54,2,54,56,56,0,4.90625,-4.90625,-4.90625,1,70,False
+,2,55,2,55,57,57,2,4.9453125,-4.9453125,-4.9453125,1,70,False
+,2,56,2,56,58,58,1,4.53515625,-4.53515625,-4.53515625,1,80,False
+,2,57,2,57,59,59,0,4.7421875,-4.7421875,-4.7421875,1,80,False
+,2,58,2,58,60,60,0,4.05859375,-4.05859375,-4.05859375,1,70,False
+,2,59,2,59,61,61,0,4.6953125,-4.6953125,-4.6953125,1,70,False
+,2,60,2,60,62,62,0,4.0625,-4.0625,-4.0625,1,70,False
+,2,61,2,61,63,63,0,4.73046875,-4.73046875,-4.73046875,1,70,False
+,2,62,2,62,64,64,0,4.41796875,-4.41796875,-4.41796875,1,70,False
+,2,63,2,63,65,65,1,4.390625,-4.390625,-4.390625,1,70,False
+,2,64,2,64,66,66,2,3.9765625,-3.9765625,-3.9765625,1,73,False
+,2,65,2,65,67,67,1,3.822265625,-3.822265625,-3.822265625,1,70,False
+,2,66,2,66,68,68,0,3.865234375,-3.865234375,-3.865234375,1,70,False
+,2,67,2,67,69,69,0,3.72265625,-3.72265625,-3.72265625,1,70,False
+,2,68,2,68,70,70,0,3.498046875,-3.498046875,-3.498046875,1,73,False
+,2,69,2,69,71,71,0,3.798828125,-3.798828125,-3.798828125,1,70,False
+,2,70,2,70,72,72,3,3.681640625,-3.681640625,-3.681640625,1,80,False
+,2,71,2,71,73,73,0,3.37109375,-3.37109375,-3.37109375,1,80,False
+,2,72,2,72,74,74,0,3.421875,-3.421875,-3.421875,1,74,True
+,2,73,2,73,75,75,0,3.884765625,-3.884765625,-3.884765625,1,80,False
+,2,74,2,74,76,76,0,3.869140625,-3.869140625,-3.869140625,1,80,False
+,2,75,2,75,77,77,0,4.53125,-4.53125,-4.53125,1,80,False
+,2,76,2,76,78,78,1,4.07421875,-4.07421875,-4.07421875,1,80,False
+,2,77,2,77,79,79,0,4.59765625,-4.59765625,-4.59765625,1,80,False
+,2,78,2,78,80,80,0,3.919921875,-3.919921875,-3.919921875,1,80,True
+,2,79,2,79,81,81,1,4.91796875,-4.91796875,-4.91796875,1,80,False
+,2,80,2,80,82,82,0,4.1328125,-4.1328125,-4.1328125,1,70,False
+,2,81,2,81,83,83,0,5.078125,-5.078125,-5.078125,1,74,False
+,2,82,2,82,84,84,0,4.83203125,-4.83203125,-4.83203125,1,70,False
+,2,83,2,83,85,85,0,4.5234375,-4.5234375,-4.5234375,1,70,False
+,2,84,2,84,86,86,0,4.84375,-4.84375,-4.84375,1,80,False
+,2,85,2,85,87,87,0,5.52734375,-5.52734375,-5.52734375,1,70,False
+,2,86,2,86,88,88,0,5.06640625,-5.06640625,-5.06640625,1,74,False
+,2,87,2,87,89,89,0,5.0078125,-5.0078125,-5.0078125,1,80,False
+,2,88,2,88,90,90,0,4.4921875,-4.4921875,-4.4921875,1,80,False
+,2,89,2,89,91,91,2,5.0859375,-5.0859375,-5.0859375,1,70,False
+,2,90,2,90,92,92,1,4.91796875,-4.91796875,-4.91796875,1,70,False
+,2,91,2,91,93,93,0,4.6640625,-4.6640625,-4.6640625,1,70,False
+,2,92,2,92,94,94,0,4.80859375,-4.80859375,-4.80859375,1,74,False
+,2,93,2,93,95,95,0,5.40234375,-5.40234375,-5.40234375,1,74,False
+,2,94,2,94,96,96,0,5.625,-5.625,-5.625,1,80,False
+,2,95,2,95,97,97,0,5.36328125,-5.36328125,-5.36328125,1,80,False
+,2,96,2,96,98,98,0,5.140625,-5.140625,-5.140625,1,70,False
+,2,97,2,97,99,99,0,6.49609375,-6.49609375,-6.49609375,1,70,False
+,2,98,2,98,100,100,3,4.6953125,-4.6953125,-4.6953125,1,70,False
+,2,99,2,99,101,101,25,5.13671875,-5.13671875,-5.13671875,1,70,False
+,2,100,2,100,102,102,4,4.89453125,-4.89453125,-4.89453125,1,80,False
+,3,1,3,1,4,4,1120,5.7109375,-5.7109375,-5.7109375,1,70,False
+,3,2,3,2,5,5,1044,5.52734375,-5.52734375,-5.52734375,1,14,False
+,3,3,3,3,6,6,1502,5.22265625,-5.22265625,-5.22265625,1,70,False
+,3,4,3,4,7,7,1468,4.66796875,-4.66796875,-4.66796875,1,70,False
+,3,5,3,5,8,8,534,5.18359375,-5.18359375,-5.18359375,1,70,False
+,3,6,3,6,9,9,299,5.5859375,-5.5859375,-5.5859375,1,70,False
+,3,7,3,7,10,10,256,4.69140625,-4.69140625,-4.69140625,1,74,False
+,3,8,3,8,11,11,154,5.26171875,-5.26171875,-5.26171875,1,70,False
+,3,9,3,9,12,12,119,4.98046875,-4.98046875,-4.98046875,1,70,False
+,3,10,3,10,13,13,51,4.6015625,-4.6015625,-4.6015625,1,74,False
+,3,11,3,11,14,14,28,4.55078125,-4.55078125,-4.55078125,1,70,False
+,3,12,3,12,15,15,38,5.10546875,-5.10546875,-5.10546875,1,70,False
+,3,13,3,13,16,16,16,5.1328125,-5.1328125,-5.1328125,1,70,False
+,3,14,3,14,17,17,6,5.546875,-5.546875,-5.546875,1,70,False
+,3,15,3,15,18,18,15,5.32421875,-5.32421875,-5.32421875,1,70,False
+,3,16,3,16,19,19,9,6.03125,-6.03125,-6.03125,1,70,False
+,3,17,3,17,20,20,8,5.47265625,-5.47265625,-5.47265625,1,70,False
+,3,18,3,18,21,21,6,5.97265625,-5.97265625,-5.97265625,1,70,False
+,3,19,3,19,22,22,6,5.546875,-5.546875,-5.546875,1,70,False
+,3,20,3,20,23,23,12,5.68359375,-5.68359375,-5.68359375,1,70,False
+,3,21,3,21,24,24,7,5.49609375,-5.49609375,-5.49609375,1,70,False
+,3,22,3,22,25,25,6,5.98046875,-5.98046875,-5.98046875,1,70,False
+,3,23,3,23,26,26,3,6.1484375,-6.1484375,-6.1484375,1,70,False
+,3,24,3,24,27,27,10,5.98046875,-5.98046875,-5.98046875,1,70,False
+,3,25,3,25,28,28,4,5.73046875,-5.73046875,-5.73046875,1,70,False
+,3,26,3,26,29,29,3,5.91796875,-5.91796875,-5.91796875,1,70,False
+,3,27,3,27,30,30,2,5.5390625,-5.5390625,-5.5390625,1,70,False
+,3,28,3,28,31,31,5,6.35546875,-6.35546875,-6.35546875,1,70,False
+,3,29,3,29,32,32,1,5.1328125,-5.1328125,-5.1328125,1,70,False
+,3,30,3,30,33,33,2,5.90234375,-5.90234375,-5.90234375,1,70,False
+,3,31,3,31,34,34,0,4.88671875,-4.88671875,-4.88671875,1,70,False
+,3,32,3,32,35,35,5,5.46875,-5.46875,-5.46875,1,70,False
+,3,33,3,33,36,36,3,5.39453125,-5.39453125,-5.39453125,1,70,False
+,3,34,3,34,37,37,1,5.43359375,-5.43359375,-5.43359375,1,70,False
+,3,35,3,35,38,38,2,5.265625,-5.265625,-5.265625,1,74,False
+,3,36,3,36,39,39,2,5.3984375,-5.3984375,-5.3984375,1,70,False
+,3,37,3,37,40,40,2,4.921875,-4.921875,-4.921875,1,80,False
+,3,38,3,38,41,41,1,5.75,-5.75,-5.75,1,80,False
+,3,39,3,39,42,42,0,5.45703125,-5.45703125,-5.45703125,1,74,False
+,3,40,3,40,43,43,5,5.16796875,-5.16796875,-5.16796875,1,70,False
+,3,41,3,41,44,44,0,5.46484375,-5.46484375,-5.46484375,1,70,False
+,3,42,3,42,45,45,0,5.5234375,-5.5234375,-5.5234375,1,70,False
+,3,43,3,43,46,46,0,5.0859375,-5.0859375,-5.0859375,1,70,False
+,3,44,3,44,47,47,0,5.59765625,-5.59765625,-5.59765625,1,70,False
+,3,45,3,45,48,48,1,5.49609375,-5.49609375,-5.49609375,1,70,False
+,3,46,3,46,49,49,0,6.02734375,-6.02734375,-6.02734375,1,70,False
+,3,47,3,47,50,50,0,5.16015625,-5.16015625,-5.16015625,1,70,False
+,3,48,3,48,51,51,1,5.546875,-5.546875,-5.546875,1,70,False
+,3,49,3,49,52,52,0,5.3515625,-5.3515625,-5.3515625,1,70,False
+,3,50,3,50,53,53,1,5.5859375,-5.5859375,-5.5859375,1,70,False
+,3,51,3,51,54,54,0,5.19140625,-5.19140625,-5.19140625,1,74,False
+,3,52,3,52,55,55,1,4.83203125,-4.83203125,-4.83203125,1,70,False
+,3,53,3,53,56,56,0,5.2265625,-5.2265625,-5.2265625,1,74,False
+,3,54,3,54,57,57,0,5.44921875,-5.44921875,-5.44921875,1,70,False
+,3,55,3,55,58,58,0,5.01171875,-5.01171875,-5.01171875,1,70,False
+,3,56,3,56,59,59,0,5.0859375,-5.0859375,-5.0859375,1,80,False
+,3,57,3,57,60,60,0,4.29296875,-4.29296875,-4.29296875,1,80,False
+,3,58,3,58,61,61,0,4.66015625,-4.66015625,-4.66015625,1,70,False
+,3,59,3,59,62,62,0,4.2421875,-4.2421875,-4.2421875,1,70,False
+,3,60,3,60,63,63,0,4.5390625,-4.5390625,-4.5390625,1,73,False
+,3,61,3,61,64,64,0,4.328125,-4.328125,-4.328125,1,70,False
+,3,62,3,62,65,65,0,4.5,-4.5,-4.5,1,70,False
+,3,63,3,63,66,66,0,4.4140625,-4.4140625,-4.4140625,1,69,False
+,3,64,3,64,67,67,0,4.02734375,-4.02734375,-4.02734375,1,70,False
+,3,65,3,65,68,68,0,3.892578125,-3.892578125,-3.892578125,1,70,False
+,3,66,3,66,69,69,0,3.451171875,-3.451171875,-3.451171875,1,70,False
+,3,67,3,67,70,70,0,3.69921875,-3.69921875,-3.69921875,1,80,False
+,3,68,3,68,71,71,0,3.544921875,-3.544921875,-3.544921875,1,70,False
+,3,69,3,69,72,72,0,4.3359375,-4.3359375,-4.3359375,1,80,False
+,3,70,3,70,73,73,0,3.396484375,-3.396484375,-3.396484375,1,80,False
+,3,71,3,71,74,74,0,3.640625,-3.640625,-3.640625,1,80,False
+,3,72,3,72,75,75,3,4.04296875,-4.04296875,-4.04296875,1,80,False
+,3,73,3,73,76,76,0,4.99609375,-4.99609375,-4.99609375,1,80,False
+,3,74,3,74,77,77,1,4.140625,-4.140625,-4.140625,1,80,False
+,3,75,3,75,78,78,1,4.12890625,-4.12890625,-4.12890625,1,80,False
+,3,76,3,76,79,79,0,4.8125,-4.8125,-4.8125,1,80,False
+,3,77,3,77,80,80,0,3.74609375,-3.74609375,-3.74609375,1,80,True
+,3,78,3,78,81,81,0,4.64453125,-4.64453125,-4.64453125,1,80,False
+,3,79,3,79,82,82,0,4.50390625,-4.50390625,-4.50390625,1,80,False
+,3,80,3,80,83,83,1,4.8046875,-4.8046875,-4.8046875,1,70,False
+,3,81,3,81,84,84,0,4.7890625,-4.7890625,-4.7890625,1,70,False
+,3,82,3,82,85,85,0,4.64453125,-4.64453125,-4.64453125,1,69,False
+,3,83,3,83,86,86,0,5.1640625,-5.1640625,-5.1640625,1,70,False
+,3,84,3,84,87,87,0,5.01171875,-5.01171875,-5.01171875,1,80,False
+,3,85,3,85,88,88,0,5.09375,-5.09375,-5.09375,1,80,False
+,3,86,3,86,89,89,0,5.171875,-5.171875,-5.171875,1,70,False
+,3,87,3,87,90,90,0,4.62109375,-4.62109375,-4.62109375,1,80,False
+,3,88,3,88,91,91,0,4.6328125,-4.6328125,-4.6328125,1,69,False
+,3,89,3,89,92,92,0,5.17578125,-5.17578125,-5.17578125,1,70,False
+,3,90,3,90,93,93,0,4.52734375,-4.52734375,-4.52734375,1,74,False
+,3,91,3,91,94,94,0,4.81640625,-4.81640625,-4.81640625,1,74,False
+,3,92,3,92,95,95,0,5.43359375,-5.43359375,-5.43359375,1,74,False
+,3,93,3,93,96,96,0,5.5546875,-5.5546875,-5.5546875,1,74,False
+,3,94,3,94,97,97,0,5.1171875,-5.1171875,-5.1171875,1,70,False
+,3,95,3,95,98,98,0,5.3046875,-5.3046875,-5.3046875,1,70,False
+,3,96,3,96,99,99,0,6.21484375,-6.21484375,-6.21484375,1,70,False
+,3,97,3,97,100,100,3,5.0390625,-5.0390625,-5.0390625,1,70,False
+,3,98,3,98,101,101,20,4.86328125,-4.86328125,-4.86328125,1,80,False
+,3,99,3,99,102,102,0,5.25390625,-5.25390625,-5.25390625,1,70,False
+,3,100,3,100,103,103,0,5.4375,-5.4375,-5.4375,1,80,False
+,4,1,4,1,5,5,774,5.8828125,-5.8828125,-5.8828125,1,70,False
+,4,2,4,2,6,6,452,5.265625,-5.265625,-5.265625,1,70,False
+,4,3,4,3,7,7,965,5.08203125,-5.08203125,-5.08203125,1,70,False
+,4,4,4,4,8,8,755,5.3203125,-5.3203125,-5.3203125,1,70,False
+,4,5,4,5,9,9,542,5.36328125,-5.36328125,-5.36328125,1,74,False
+,4,6,4,6,10,10,228,5.20703125,-5.20703125,-5.20703125,1,70,False
+,4,7,4,7,11,11,141,4.8515625,-4.8515625,-4.8515625,1,80,False
+,4,8,4,8,12,12,142,4.92578125,-4.92578125,-4.92578125,1,70,False
+,4,9,4,9,13,13,123,5.0859375,-5.0859375,-5.0859375,1,70,False
+,4,10,4,10,14,14,31,4.73828125,-4.73828125,-4.73828125,1,70,False
+,4,11,4,11,15,15,65,5.1953125,-5.1953125,-5.1953125,1,70,False
+,4,12,4,12,16,16,55,5.3046875,-5.3046875,-5.3046875,1,70,False
+,4,13,4,13,17,17,12,5.30078125,-5.30078125,-5.30078125,1,70,False
+,4,14,4,14,18,18,8,5.70703125,-5.70703125,-5.70703125,1,70,False
+,4,15,4,15,19,19,11,5.9921875,-5.9921875,-5.9921875,1,70,False
+,4,16,4,16,20,20,34,5.2421875,-5.2421875,-5.2421875,1,70,False
+,4,17,4,17,21,21,5,5.6953125,-5.6953125,-5.6953125,1,74,False
+,4,18,4,18,22,22,5,5.60546875,-5.60546875,-5.60546875,1,70,False
+,4,19,4,19,23,23,19,5.7578125,-5.7578125,-5.7578125,1,70,False
+,4,20,4,20,24,24,10,5.4296875,-5.4296875,-5.4296875,1,70,False
+,4,21,4,21,25,25,2,5.72265625,-5.72265625,-5.72265625,1,70,False
+,4,22,4,22,26,26,4,6.16796875,-6.16796875,-6.16796875,1,70,False
+,4,23,4,23,27,27,4,5.78515625,-5.78515625,-5.78515625,1,70,False
+,4,24,4,24,28,28,16,5.59765625,-5.59765625,-5.59765625,1,70,False
+,4,25,4,25,29,29,9,5.93359375,-5.93359375,-5.93359375,1,70,False
+,4,26,4,26,30,30,1,5.57421875,-5.57421875,-5.57421875,1,70,False
+,4,27,4,27,31,31,0,5.7734375,-5.7734375,-5.7734375,1,70,False
+,4,28,4,28,32,32,6,5.51171875,-5.51171875,-5.51171875,1,70,False
+,4,29,4,29,33,33,0,5.26171875,-5.26171875,-5.26171875,1,70,False
+,4,30,4,30,34,34,4,5.02734375,-5.02734375,-5.02734375,1,70,False
+,4,31,4,31,35,35,0,5.515625,-5.515625,-5.515625,1,70,False
+,4,32,4,32,36,36,6,5.64453125,-5.64453125,-5.64453125,1,70,False
+,4,33,4,33,37,37,0,5.06640625,-5.06640625,-5.06640625,1,70,False
+,4,34,4,34,38,38,0,5.13671875,-5.13671875,-5.13671875,1,70,False
+,4,35,4,35,39,39,1,5.40625,-5.40625,-5.40625,1,70,False
