op,a,b,x,y,answer,problem_size,freq,surprisal,target_logprob,avg_target_logprob,n_target_tokens,prediction,correct
-,1,42,43,42,1,1,0,3.91796875,-3.91796875,-3.91796875,1,-0,False
-,1,43,44,43,1,1,0,3.802734375,-3.802734375,-3.802734375,1,-6,False
-,1,44,45,44,1,1,1,3.63671875,-3.63671875,-3.63671875,1,-0,False
-,1,45,46,45,1,1,0,3.9921875,-3.9921875,-3.9921875,1,-1,False
-,1,46,47,46,1,1,2,3.72265625,-3.72265625,-3.72265625,1,-2,False
-,1,47,48,47,1,1,0,4.55078125,-4.55078125,-4.55078125,1,-3,False
-,1,48,49,48,1,1,21,3.59765625,-3.59765625,-3.59765625,1,-2,False
-,1,49,50,49,1,1,1,3.564453125,-3.564453125,-3.564453125,1,-0,False
-,1,50,51,50,1,1,1,4.23046875,-4.23046875,-4.23046875,1,-6,False
-,1,51,52,51,1,1,2,3.919921875,-3.919921875,-3.919921875,1,-2,False
-,1,52,53,52,1,1,0,4.52734375,-4.52734375,-4.52734375,1,-2,False
-,1,53,54,53,1,1,0,4.51171875,-4.51171875,-4.51171875,1,-3,False
-,1,54,55,54,1,1,0,4.62890625,-4.62890625,-4.62890625,1,-2,False
-,1,55,56,55,1,1,0,4.0546875,-4.0546875,-4.0546875,1,-5,False
-,1,56,57,56,1,1,0,4.2109375,-4.2109375,-4.2109375,1,-2,False
-,1,57,58,57,1,1,1,4.1953125,-4.1953125,-4.1953125,1,-2,False
-,1,58,59,58,1,1,1,4.28515625,-4.28515625,-4.28515625,1,-2,False
-,1,59,60,59,1,1,1,4.3828125,-4.3828125,-4.3828125,1,-2,False
-,1,60,61,60,1,1,1,3.861328125,-3.861328125,-3.861328125,1,-5,False
-,1,61,62,61,1,1,0,4.03515625,-4.03515625,-4.03515625,1,-3,False
-,1,62,63,62,1,1,0,4.28515625,-4.28515625,-4.28515625,1,-3,False
-,1,63,64,63,1,1,1,4.1796875,-4.1796875,-4.1796875,1,-2,False
-,1,64,65,64,1,1,6,4.2890625,-4.2890625,-4.2890625,1,-1,False
-,1,65,66,65,1,1,4,4.2109375,-4.2109375,-4.2109375,1,-5,False
-,1,66,67,66,1,1,0,4.27734375,-4.27734375,-4.27734375,1,-6,False
-,1,67,68,67,1,1,0,3.744140625,-3.744140625,-3.744140625,1,-0,False
-,1,68,69,68,1,1,0,4.09765625,-4.09765625,-4.09765625,1,-6,False
-,1,69,70,69,1,1,0,3.939453125,-3.939453125,-3.939453125,1,-2,False
-,1,70,71,70,1,1,0,4.3359375,-4.3359375,-4.3359375,1,-6,False
-,1,71,72,71,1,1,0,3.740234375,-3.740234375,-3.740234375,1,-6,False
-,1,72,73,72,1,1,1,3.875,-3.875,-3.875,1,-6,False
-,1,73,74,73,1,1,0,4.234375,-4.234375,-4.234375,1,-0,False
-,1,74,75,74,1,1,1,3.7265625,-3.7265625,-3.7265625,1,-2,False
-,1,75,76,75,1,1,1,3.9453125,-3.9453125,-3.9453125,1,-3,False
-,1,76,77,76,1,1,0,3.8125,-3.8125,-3.8125,1,-2,False
-,1,77,78,77,1,1,0,3.810546875,-3.810546875,-3.810546875,1,-6,False
-,1,78,79,78,1,1,0,3.931640625,-3.931640625,-3.931640625,1,-2,False
-,1,79,80,79,1,1,0,3.853515625,-3.853515625,-3.853515625,1,-6,False
-,1,80,81,80,1,1,4,3.962890625,-3.962890625,-3.962890625,1,-1,False
-,1,81,82,81,1,1,0,3.669921875,-3.669921875,-3.669921875,1,-0,False
-,1,82,83,82,1,1,1,3.8359375,-3.8359375,-3.8359375,1,-6,False
-,1,83,84,83,1,1,0,3.8515625,-3.8515625,-3.8515625,1,-3,False
-,1,84,85,84,1,1,0,4.27734375,-4.27734375,-4.27734375,1,-69,False
-,1,85,86,85,1,1,0,4.58984375,-4.58984375,-4.58984375,1,-70,False
-,1,86,87,86,1,1,0,4.68359375,-4.68359375,-4.68359375,1,-6,False
-,1,87,88,87,1,1,0,4.17578125,-4.17578125,-4.17578125,1,-2,False
-,1,88,89,88,1,1,0,4.6171875,-4.6171875,-4.6171875,1,-2,False
-,1,89,90,89,1,1,2,4.1171875,-4.1171875,-4.1171875,1,-70,False
-,1,90,91,90,1,1,0,4.26171875,-4.26171875,-4.26171875,1,-88,False
-,1,91,92,91,1,1,1,4.7265625,-4.7265625,-4.7265625,1,-1,False
-,1,92,93,92,1,1,0,4.3671875,-4.3671875,-4.3671875,1,-6,False
-,1,93,94,93,1,1,0,4.0546875,-4.0546875,-4.0546875,1,-1,False
-,1,94,95,94,1,1,0,4.76171875,-4.76171875,-4.76171875,1,-0,False
-,1,95,96,95,1,1,1,4.67578125,-4.67578125,-4.67578125,1,-0,False
-,1,96,97,96,1,1,1,4.65625,-4.65625,-4.65625,1,-0,False
-,1,97,98,97,1,1,6,4.0625,-4.0625,-4.0625,1,-0,False
-,1,98,99,98,1,1,1,4.0546875,-4.0546875,-4.0546875,1,-0,False
-,1,99,100,99,1,1,4,4.94921875,-4.94921875,-4.94921875,1,-0,False
-,1,100,101,100,1,1,5,3.822265625,-3.822265625,-3.822265625,1,-0,False
-,2,1,3,1,2,2,1135,4.05859375,-4.05859375,-4.05859375,1,-1,False
-,2,2,4,2,2,2,685,4.21484375,-4.21484375,-4.21484375,1,-1,False
-,2,3,5,3,2,2,514,3.51171875,-3.51171875,-3.51171875,1,-2,False
-,2,4,6,4,2,2,298,4.4140625,-4.4140625,-4.4140625,1,-1,False
-,2,5,7,5,2,2,147,4.12890625,-4.12890625,-4.12890625,1,-1,False
-,2,6,8,6,2,2,132,4.2890625,-4.2890625,-4.2890625,1,-3,False
-,2,7,9,7,2,2,93,4.27734375,-4.27734375,-4.27734375,1,-6,False
-,2,8,10,8,2,2,111,3.859375,-3.859375,-3.859375,1,-2,False
-,2,9,11,9,2,2,55,4.40625,-4.40625,-4.40625,1,-1,False
-,2,10,12,10,2,2,50,4.0859375,-4.0859375,-4.0859375,1,-3,False
-,2,11,13,11,2,2,33,4.23046875,-4.23046875,-4.23046875,1,-1,False
-,2,12,14,12,2,2,21,4.3515625,-4.3515625,-4.3515625,1,-1,False
-,2,13,15,13,2,2,22,3.912109375,-3.912109375,-3.912109375,1,-2,False
-,2,14,16,14,2,2,18,3.90234375,-3.90234375,-3.90234375,1,-6,False
-,2,15,17,15,2,2,21,4.08203125,-4.08203125,-4.08203125,1,-6,False
-,2,16,18,16,2,2,18,4.5625,-4.5625,-4.5625,1,-1,False
-,2,17,19,17,2,2,9,3.62109375,-3.62109375,-3.62109375,1,-6,False
-,2,18,20,18,2,2,18,4.77734375,-4.77734375,-4.77734375,1,-18,False
-,2,19,21,19,2,2,14,3.556640625,-3.556640625,-3.556640625,1,-5,False
-,2,20,22,20,2,2,17,3.541015625,-3.541015625,-3.541015625,1,-3,False
-,2,21,23,21,2,2,14,4.5,-4.5,-4.5,1,-6,False
-,2,22,24,22,2,2,10,4.52734375,-4.52734375,-4.52734375,1,-6,False
-,2,23,25,23,2,2,6,4.52734375,-4.52734375,-4.52734375,1,-5,False
-,2,24,26,24,2,2,11,4.44921875,-4.44921875,-4.44921875,1,-1,False
-,2,25,27,25,2,2,8,4.44921875,-4.44921875,-4.44921875,1,-0,False
-,2,26,28,26,2,2,7,3.580078125,-3.580078125,-3.580078125,1,-2,False
-,2,27,29,27,2,2,3,3.646484375,-3.646484375,-3.646484375,1,-6,False
-,2,28,30,28,2,2,12,3.8359375,-3.8359375,-3.8359375,1,-6,False
-,2,29,31,29,2,2,19,4.12890625,-4.12890625,-4.12890625,1,-6,False
-,2,30,32,30,2,2,7,4.15234375,-4.15234375,-4.15234375,1,-3,False
-,2,31,33,31,2,2,4,3.994140625,-3.994140625,-3.994140625,1,-2,False
-,2,32,34,32,2,2,6,4.08984375,-4.08984375,-4.08984375,1,-6,False
-,2,33,35,33,2,2,1,4.453125,-4.453125,-4.453125,1,-6,False
-,2,34,36,34,2,2,3,3.8515625,-3.8515625,-3.8515625,1,-3,False
-,2,35,37,35,2,2,6,3.908203125,-3.908203125,-3.908203125,1,-2,False
-,2,36,38,36,2,2,2,3.763671875,-3.763671875,-3.763671875,1,-3,False
-,2,37,39,37,2,2,3,3.818359375,-3.818359375,-3.818359375,1,-6,False
-,2,38,40,38,2,2,7,4.23828125,-4.23828125,-4.23828125,1,-6,False
-,2,39,41,39,2,2,4,3.865234375,-3.865234375,-3.865234375,1,-2,False
-,2,40,42,40,2,2,0,4.25390625,-4.25390625,-4.25390625,1,-6,False
-,2,41,43,41,2,2,0,3.775390625,-3.775390625,-3.775390625,1,-2,False
-,2,42,44,42,2,2,4,3.98046875,-3.98046875,-3.98046875,1,-0,False
-,2,43,45,43,2,2,3,3.623046875,-3.623046875,-3.623046875,1,-6,False
-,2,44,46,44,2,2,0,3.853515625,-3.853515625,-3.853515625,1,-6,False
-,2,45,47,45,2,2,1,3.953125,-3.953125,-3.953125,1,-2,False
-,2,46,48,46,2,2,0,3.80078125,-3.80078125,-3.80078125,1,-1,False
-,2,47,49,47,2,2,1,3.537109375,-3.537109375,-3.537109375,1,-0,False
-,2,48,50,48,2,2,9,4.59765625,-4.59765625,-4.59765625,1,-5,False
-,2,49,51,49,2,2,1,3.515625,-3.515625,-3.515625,1,-5,False
-,2,50,52,50,2,2,2,4.2109375,-4.2109375,-4.2109375,1,-6,False
-,2,51,53,51,2,2,1,3.86328125,-3.86328125,-3.86328125,1,-1,False
-,2,52,54,52,2,2,2,3.544921875,-3.544921875,-3.544921875,1,-3,False
-,2,53,55,53,2,2,1,3.5390625,-3.5390625,-3.5390625,1,-5,False
-,2,54,56,54,2,2,2,3.71484375,-3.71484375,-3.71484375,1,-2,False
-,2,55,57,55,2,2,1,3.99609375,-3.99609375,-3.99609375,1,-3,False
-,2,56,58,56,2,2,1,4.15625,-4.15625,-4.15625,1,-2,False
-,2,57,59,57,2,2,0,4.24609375,-4.24609375,-4.24609375,1,-1,False
-,2,58,60,58,2,2,2,4.28125,-4.28125,-4.28125,1,-6,False
-,2,59,61,59,2,2,0,3.578125,-3.578125,-3.578125,1,-5,False
-,2,60,62,60,2,2,2,3.8203125,-3.8203125,-3.8203125,1,-3,False
-,2,61,63,61,2,2,1,3.607421875,-3.607421875,-3.607421875,1,-5,False
-,2,62,64,62,2,2,2,4.36328125,-4.36328125,-4.36328125,1,-6,False
-,2,63,65,63,2,2,2,4.25,-4.25,-4.25,1,-6,False
-,2,64,66,64,2,2,3,4.3203125,-4.3203125,-4.3203125,1,-2,False
-,2,65,67,65,2,2,6,3.310546875,-3.310546875,-3.310546875,1,-2,False
-,2,66,68,66,2,2,1,3.919921875,-3.919921875,-3.919921875,1,-6,False
-,2,67,69,67,2,2,0,4.12890625,-4.12890625,-4.12890625,1,-6,False
-,2,68,70,68,2,2,0,3.974609375,-3.974609375,-3.974609375,1,-6,False
-,2,69,71,69,2,2,1,3.8984375,-3.8984375,-3.8984375,1,-6,False
-,2,70,72,70,2,2,1,4.37109375,-4.37109375,-4.37109375,1,-2,False
-,2,71,73,71,2,2,0,3.736328125,-3.736328125,-3.736328125,1,-6,False
-,2,72,74,72,2,2,0,3.7578125,-3.7578125,-3.7578125,1,-6,False
-,2,73,75,73,2,2,0,4.1640625,-4.1640625,-4.1640625,1,-2,False
-,2,74,76,74,2,2,2,3.931640625,-3.931640625,-3.931640625,1,-2,False
-,2,75,77,75,2,2,0,3.71875,-3.71875,-3.71875,1,-2,False
-,2,76,78,76,2,2,0,3.890625,-3.890625,-3.890625,1,-1,False
-,2,77,79,77,2,2,2,3.71875,-3.71875,-3.71875,1,-3,False
-,2,78,80,78,2,2,1,4.08984375,-4.08984375,-4.08984375,1,-6,False
-,2,79,81,79,2,2,0,3.712890625,-3.712890625,-3.712890625,1,-5,False
-,2,80,82,80,2,2,2,3.986328125,-3.986328125,-3.986328125,1,-6,False
-,2,81,83,81,2,2,5,3.765625,-3.765625,-3.765625,1,-0,False
-,2,82,84,82,2,2,0,3.865234375,-3.865234375,-3.865234375,1,-76,False
-,2,83,85,83,2,2,1,3.748046875,-3.748046875,-3.748046875,1,-3,False
-,2,84,86,84,2,2,0,3.6328125,-3.6328125,-3.6328125,1,-6,False
-,2,85,87,85,2,2,0,3.625,-3.625,-3.625,1,-70,False
-,2,86,88,86,2,2,1,4.43359375,-4.43359375,-4.43359375,1,-70,False
-,2,87,89,87,2,2,0,4.4296875,-4.4296875,-4.4296875,1,-2,False
-,2,88,90,88,2,2,0,4.921875,-4.921875,-4.921875,1,-88,False
-,2,89,91,89,2,2,0,4.39453125,-4.39453125,-4.39453125,1,-1,False
-,2,90,92,90,2,2,0,4.24609375,-4.24609375,-4.24609375,1,-60,False
-,2,91,93,91,2,2,1,4.62890625,-4.62890625,-4.62890625,1,-1,False
-,2,92,94,92,2,2,3,4.33203125,-4.33203125,-4.33203125,1,-70,False
-,2,93,95,93,2,2,0,4.04296875,-4.04296875,-4.04296875,1,-0,False
-,2,94,96,94,2,2,0,3.984375,-3.984375,-3.984375,1,-0,False
-,2,95,97,95,2,2,1,3.650390625,-3.650390625,-3.650390625,1,-69,False
-,2,96,98,96,2,2,1,4.48828125,-4.48828125,-4.48828125,1,-0,False
-,2,97,99,97,2,2,3,4.74609375,-4.74609375,-4.74609375,1,-95,False
-,2,98,100,98,2,2,6,4.1171875,-4.1171875,-4.1171875,1,-0,False
-,2,99,101,99,2,2,1,3.908203125,-3.908203125,-3.908203125,1,-0,False
-,2,100,102,100,2,2,0,4.2890625,-4.2890625,-4.2890625,1,-69,False
-,3,1,4,1,3,3,748,4.15234375,-4.15234375,-4.15234375,1,-0,False
-,3,2,5,2,3,3,472,3.826171875,-3.826171875,-3.826171875,1,-1,False
-,3,3,6,3,3,3,323,4.1875,-4.1875,-4.1875,1,-1,False
-,3,4,7,4,3,3,165,4.2265625,-4.2265625,-4.2265625,1,-2,False
-,3,5,8,5,3,3,133,4.2421875,-4.2421875,-4.2421875,1,-2,False
-,3,6,9,6,3,3,123,4.234375,-4.234375,-4.234375,1,-2,False
-,3,7,10,7,3,3,91,3.361328125,-3.361328125,-3.361328125,1,-1,False
-,3,8,11,8,3,3,56,3.9609375,-3.9609375,-3.9609375,1,-2,False
-,3,9,12,9,3,3,49,4.3515625,-4.3515625,-4.3515625,1,-1,False
-,3,10,13,10,3,3,35,4.36328125,-4.36328125,-4.36328125,1,-2,False
-,3,11,14,11,3,3,30,4.21875,-4.21875,-4.21875,1,-2,False
-,3,12,15,12,3,3,44,3.908203125,-3.908203125,-3.908203125,1,-12,False
-,3,13,16,13,3,3,7,4.30078125,-4.30078125,-4.30078125,1,-2,False
-,3,14,17,14,3,3,22,3.90234375,-3.90234375,-3.90234375,1,-6,False
-,3,15,18,15,3,3,28,4.37890625,-4.37890625,-4.37890625,1,-3,False
-,3,16,19,16,3,3,20,3.58203125,-3.58203125,-3.58203125,1,-1,False
-,3,17,20,17,3,3,9,3.51953125,-3.51953125,-3.51953125,1,-0,False
-,3,18,21,18,3,3,10,3.78515625,-3.78515625,-3.78515625,1,-2,False
-,3,19,22,19,3,3,3,3.4296875,-3.4296875,-3.4296875,1,-6,False
-,3,20,23,20,3,3,10,3.580078125,-3.580078125,-3.580078125,1,-5,False
-,3,21,24,21,3,3,15,3.576171875,-3.576171875,-3.576171875,1,-6,False
-,3,22,25,22,3,3,5,3.732421875,-3.732421875,-3.732421875,1,-6,False
-,3,23,26,23,3,3,7,3.505859375,-3.505859375,-3.505859375,1,-6,False
-,3,24,27,24,3,3,10,3.533203125,-3.533203125,-3.533203125,1,-2,False
-,3,25,28,25,3,3,9,3.478515625,-3.478515625,-3.478515625,1,-3,False
-,3,26,29,26,3,3,6,3.728515625,-3.728515625,-3.728515625,1,-2,False
-,3,27,30,27,3,3,7,3.751953125,-3.751953125,-3.751953125,1,-0,False
-,3,28,31,28,3,3,12,4.01171875,-4.01171875,-4.01171875,1,-6,False
-,3,29,32,29,3,3,5,4.0625,-4.0625,-4.0625,1,-2,False
-,3,30,33,30,3,3,2,4.12890625,-4.12890625,-4.12890625,1,-3,False
-,3,31,34,31,3,3,3,3.9453125,-3.9453125,-3.9453125,1,-2,False
-,3,32,35,32,3,3,5,4.08203125,-4.08203125,-4.08203125,1,-0,False
-,3,33,36,33,3,3,5,3.6015625,-3.6015625,-3.6015625,1,-6,False
-,3,34,37,34,3,3,0,3.748046875,-3.748046875,-3.748046875,1,-2,False
-,3,35,38,35,3,3,6,3.984375,-3.984375,-3.984375,1,-74,False
-,3,36,39,36,3,3,2,3.796875,-3.796875,-3.796875,1,-2,False
-,3,37,40,37,3,3,3,4.04296875,-4.04296875,-4.04296875,1,-6,False
-,3,38,41,38,3,3,2,4.08203125,-4.08203125,-4.08203125,1,-6,False
-,3,39,42,39,3,3,2,3.8359375,-3.8359375,-3.8359375,1,-2,False
-,3,40,43,40,3,3,2,4.15625,-4.15625,-4.15625,1,-6,False
-,3,41,44,41,3,3,3,3.818359375,-3.818359375,-3.818359375,1,-5,False
-,3,42,45,42,3,3,4,3.845703125,-3.845703125,-3.845703125,1,-0,False
-,3,43,46,43,3,3,5,3.826171875,-3.826171875,-3.826171875,1,-2,False
-,3,44,47,44,3,3,2,3.78125,-3.78125,-3.78125,1,-0,False
-,3,45,48,45,3,3,3,4.02734375,-4.02734375,-4.02734375,1,-2,False
-,3,46,49,46,3,3,2,3.759765625,-3.759765625,-3.759765625,1,-1,False
-,3,47,50,47,3,3,5,3.646484375,-3.646484375,-3.646484375,1,-0,False
-,3,48,51,48,3,3,9,3.6875,-3.6875,-3.6875,1,-3,False
-,3,49,52,49,3,3,1,3.470703125,-3.470703125,-3.470703125,1,-2,False
-,3,50,53,50,3,3,1,4.01171875,-4.01171875,-4.01171875,1,-3,False
-,3,51,54,51,3,3,4,3.94140625,-3.94140625,-3.94140625,1,-1,False
-,3,52,55,52,3,3,3,3.65625,-3.65625,-3.65625,1,-3,False
-,3,53,56,53,3,3,0,3.62890625,-3.62890625,-3.62890625,1,-3,False
-,3,54,57,54,3,3,1,3.748046875,-3.748046875,-3.748046875,1,-6,False
-,3,55,58,55,3,3,2,4.1328125,-4.1328125,-4.1328125,1,-3,False
-,3,56,59,56,3,3,1,3.234375,-3.234375,-3.234375,1,-2,False
-,3,57,60,57,3,3,2,3.279296875,-3.279296875,-3.279296875,1,-6,False
-,3,58,61,58,3,3,4,3.388671875,-3.388671875,-3.388671875,1,-5,False
-,3,59,62,59,3,3,3,3.5234375,-3.5234375,-3.5234375,1,-6,False
-,3,60,63,60,3,3,2,3.5390625,-3.5390625,-3.5390625,1,-6,False
-,3,61,64,61,3,3,1,3.552734375,-3.552734375,-3.552734375,1,-1,False
-,3,62,65,62,3,3,0,3.375,-3.375,-3.375,1,-6,False
-,3,63,66,63,3,3,3,4.234375,-4.234375,-4.234375,1,-6,False
-,3,64,67,64,3,3,1,3.373046875,-3.373046875,-3.373046875,1,-6,False
-,3,65,68,65,3,3,0,4.05078125,-4.05078125,-4.05078125,1,-5,False
-,3,66,69,66,3,3,2,3.22265625,-3.22265625,-3.22265625,1,-6,False
-,3,67,70,67,3,3,1,4.05859375,-4.05859375,-4.05859375,1,-6,False
-,3,68,71,68,3,3,0,3.88671875,-3.88671875,-3.88671875,1,-6,False
-,3,69,72,69,3,3,1,3.955078125,-3.955078125,-3.955078125,1,-1,False
-,3,70,73,70,3,3,0,3.400390625,-3.400390625,-3.400390625,1,-2,False
-,3,71,74,71,3,3,0,3.580078125,-3.580078125,-3.580078125,1,-6,False
-,3,72,75,72,3,3,6,3.703125,-3.703125,-3.703125,1,-6,False
-,3,73,76,73,3,3,0,3.267578125,-3.267578125,-3.267578125,1,-2,False
-,3,74,77,74,3,3,0,3.7890625,-3.7890625,-3.7890625,1,-2,False
-,3,75,78,75,3,3,0,3.962890625,-3.962890625,-3.962890625,1,-2,False
-,3,76,79,76,3,3,1,3.767578125,-3.767578125,-3.767578125,1,-2,False
-,3,77,80,77,3,3,1,3.81640625,-3.81640625,-3.81640625,1,-77,False
-,3,78,81,78,3,3,0,3.859375,-3.859375,-3.859375,1,-69,False
-,3,79,82,79,3,3,0,3.69921875,-3.69921875,-3.69921875,1,-3,False
-,3,80,83,80,3,3,1,3.892578125,-3.892578125,-3.892578125,1,-3,False
-,3,81,84,81,3,3,0,3.865234375,-3.865234375,-3.865234375,1,-6,False
-,3,82,85,82,3,3,0,3.556640625,-3.556640625,-3.556640625,1,-82,False
-,3,83,86,83,3,3,0,3.896484375,-3.896484375,-3.896484375,1,-3,False
-,3,84,87,84,3,3,0,3.650390625,-3.650390625,-3.650390625,1,-3,False
-,3,85,88,85,3,3,0,3.490234375,-3.490234375,-3.490234375,1,-8,False
-,3,86,89,86,3,3,0,3.712890625,-3.712890625,-3.712890625,1,-3,False
-,3,87,90,87,3,3,1,4.04296875,-4.04296875,-4.04296875,1,-6,False
-,3,88,91,88,3,3,1,4.21484375,-4.21484375,-4.21484375,1,-88,False
-,3,89,92,89,3,3,0,4.5078125,-4.5078125,-4.5078125,1,-1,False
-,3,90,93,90,3,3,1,4.19140625,-4.19140625,-4.19140625,1,-70,False
-,3,91,94,91,3,3,0,4.28125,-4.28125,-4.28125,1,-70,False
-,3,92,95,92,3,3,1,4.25,-4.25,-4.25,1,-6,False
-,3,93,96,93,3,3,4,4.2890625,-4.2890625,-4.2890625,1,-1,False
-,3,94,97,94,3,3,0,3.8203125,-3.8203125,-3.8203125,1,-0,False
-,3,95,98,95,3,3,0,3.58203125,-3.58203125,-3.58203125,1,-69,False
-,3,96,99,96,3,3,4,4.19921875,-4.19921875,-4.19921875,1,-0,False
-,3,97,100,97,3,3,8,4.68359375,-4.68359375,-4.68359375,1,-0,False
-,3,98,101,98,3,3,0,4.01171875,-4.01171875,-4.01171875,1,-0,False
-,3,99,102,99,3,3,1,4.12890625,-4.12890625,-4.12890625,1,-0,False
-,3,100,103,100,3,3,2,4.0703125,-4.0703125,-4.0703125,1,-1,False
-,4,1,5,1,4,4,581,4.67578125,-4.67578125,-4.67578125,1,-1,False
-,4,2,6,2,4,4,428,4.2265625,-4.2265625,-4.2265625,1,-1,False
-,4,3,7,3,4,4,270,4.9453125,-4.9453125,-4.9453125,1,-2,False
-,4,4,8,4,4,4,211,4.3046875,-4.3046875,-4.3046875,1,-2,False
-,4,5,9,5,4,4,100,4.1640625,-4.1640625,-4.1640625,1,-1,False
-,4,6,10,6,4,4,135,4.1953125,-4.1953125,-4.1953125,1,-6,False
-,4,7,11,7,4,4,65,4.4921875,-4.4921875,-4.4921875,1,-2,False
-,4,8,12,8,4,4,81,4.86328125,-4.86328125,-4.86328125,1,-2,False
-,4,9,13,9,4,4,36,4.4921875,-4.4921875,-4.4921875,1,-1,False
-,4,10,14,10,4,4,29,4.23828125,-4.23828125,-4.23828125,1,-3,False
-,4,11,15,11,4,4,28,4.8515625,-4.8515625,-4.8515625,1,-2,False
-,4,12,16,12,4,4,46,4.15625,-4.15625,-4.15625,1,-12,False
-,4,13,17,13,4,4,18,4.203125,-4.203125,-4.203125,1,-2,False
-,4,14,18,14,4,4,27,4.0078125,-4.0078125,-4.0078125,1,-6,False
-,4,15,19,15,4,4,16,4.4609375,-4.4609375,-4.4609375,1,-5,False
-,4,16,20,16,4,4,37,4.6640625,-4.6640625,-4.6640625,1,-2,False
-,4,17,21,17,4,4,8,4.59765625,-4.59765625,-4.59765625,1,-0,False
-,4,18,22,18,4,4,18,4.72265625,-4.72265625,-4.72265625,1,-2,False
-,4,19,23,19,4,4,6,4.48828125,-4.48828125,-4.48828125,1,-6,False
-,4,20,24,20,4,4,16,4.7109375,-4.7109375,-4.7109375,1,-6,False
-,4,21,25,21,4,4,12,4.59765625,-4.59765625,-4.59765625,1,-5,False
-,4,22,26,22,4,4,9,4.75390625,-4.75390625,-4.75390625,1,-6,False
-,4,23,27,23,4,4,3,4.515625,-4.515625,-4.515625,1,-6,False
-,4,24,28,24,4,4,8,4.55859375,-4.55859375,-4.55859375,1,-2,False
-,4,25,29,25,4,4,7,4.5390625,-4.5390625,-4.5390625,1,-5,False
-,4,26,30,26,4,4,5,4.71484375,-4.71484375,-4.71484375,1,-0,False
-,4,27,31,27,4,4,4,3.8984375,-3.8984375,-3.8984375,1,-1,False
