op,a,b,x,y,answer,problem_size,freq,surprisal,target_logprob,avg_target_logprob,n_target_tokens,prediction,correct
-,10,84,94,84,10,94,0,4.76953125,-4.76953125,-4.76953125,1,-4,False
-,10,85,95,85,10,95,0,6.06640625,-6.06640625,-6.06640625,1,-5,False
-,10,86,96,86,10,96,0,5.06640625,-5.06640625,-5.06640625,1,-4,False
-,10,87,97,87,10,97,1,5.1796875,-5.1796875,-5.1796875,1,-4,False
-,10,88,98,88,10,98,0,4.69921875,-4.69921875,-4.69921875,1,-4,False
-,10,89,99,89,10,99,1,5.5,-5.5,-5.5,1,-5,False
-,10,90,100,90,10,100,15,5.12890625,-5.12890625,-5.12890625,1,-4,False
-,10,91,101,91,10,101,1,5.62109375,-5.62109375,-5.62109375,1,-5,False
-,10,92,102,92,10,102,0,4.78125,-4.78125,-4.78125,1,-4,False
-,10,93,103,93,10,103,0,5.30078125,-5.30078125,-5.30078125,1,-5,False
-,10,94,104,94,10,104,1,4.6640625,-4.6640625,-4.6640625,1,-4,False
-,10,95,105,95,10,105,0,5.578125,-5.578125,-5.578125,1,-4,False
-,10,96,106,96,10,106,0,4.92578125,-4.92578125,-4.92578125,1,-4,False
-,10,97,107,97,10,107,1,4.9296875,-4.9296875,-4.9296875,1,-4,False
-,10,98,108,98,10,108,0,5.08203125,-5.08203125,-5.08203125,1,-4,False
-,10,99,109,99,10,109,0,5.3671875,-5.3671875,-5.3671875,1,-4,False
-,11,10,21,10,11,21,12,3.728515625,-3.728515625,-3.728515625,1,-5,False
-,11,11,22,11,11,22,4,4.03515625,-4.03515625,-4.03515625,1,-5,False
-,11,12,23,12,11,23,8,3.974609375,-3.974609375,-3.974609375,1,-5,False
-,11,13,24,13,11,24,10,4.17578125,-4.17578125,-4.17578125,1,-5,False
-,11,14,25,14,11,25,4,3.611328125,-3.611328125,-3.611328125,1,-3,False
-,11,15,26,15,11,26,3,4.2578125,-4.2578125,-4.2578125,1,-5,False
-,11,16,27,16,11,27,5,4.26953125,-4.26953125,-4.26953125,1,-5,False
-,11,17,28,17,11,28,4,4.16015625,-4.16015625,-4.16015625,1,-5,False
-,11,18,29,18,11,29,2,3.849609375,-3.849609375,-3.849609375,1,-5,False
-,11,19,30,19,11,30,5,4.24609375,-4.24609375,-4.24609375,1,-5,False
-,11,20,31,20,11,31,3,4.20703125,-4.20703125,-4.20703125,1,-5,False
-,11,21,32,21,11,32,7,4.296875,-4.296875,-4.296875,1,-5,False
-,11,22,33,22,11,33,4,4.12109375,-4.12109375,-4.12109375,1,-5,False
-,11,23,34,23,11,34,0,4.35546875,-4.35546875,-4.35546875,1,-5,False
-,11,24,35,24,11,35,2,4.37109375,-4.37109375,-4.37109375,1,-5,False
-,11,25,36,25,11,36,6,4.53515625,-4.53515625,-4.53515625,1,-5,False
-,11,26,37,26,11,37,4,4.71484375,-4.71484375,-4.71484375,1,-5,False
-,11,27,38,27,11,38,1,4.7734375,-4.7734375,-4.7734375,1,-5,False
-,11,28,39,28,11,39,1,4.75390625,-4.75390625,-4.75390625,1,-5,False
-,11,29,40,29,11,40,1,4.87109375,-4.87109375,-4.87109375,1,-5,False
-,11,30,41,30,11,41,1,5.01171875,-5.01171875,-5.01171875,1,-5,False
-,11,31,42,31,11,42,0,5.0390625,-5.0390625,-5.0390625,1,-5,False
-,11,32,43,32,11,43,0,4.98828125,-4.98828125,-4.98828125,1,-5,False
-,11,33,44,33,11,44,0,5.24609375,-5.24609375,-5.24609375,1,-5,False
-,11,34,45,34,11,45,2,5.15625,-5.15625,-5.15625,1,-5,False
-,11,35,46,35,11,46,1,5.6015625,-5.6015625,-5.6015625,1,-5,False
-,11,36,47,36,11,47,3,5.3984375,-5.3984375,-5.3984375,1,-5,False
-,11,37,48,37,11,48,0,5.28515625,-5.28515625,-5.28515625,1,-5,False
-,11,38,49,38,11,49,1,5.2265625,-5.2265625,-5.2265625,1,-3,False
-,11,39,50,39,11,50,0,5.23828125,-5.23828125,-5.23828125,1,-3,False
-,11,40,51,40,11,51,0,5.15625,-5.15625,-5.15625,1,-5,False
-,11,41,52,41,11,52,0,5.21875,-5.21875,-5.21875,1,-5,False
-,11,42,53,42,11,53,0,5.29296875,-5.29296875,-5.29296875,1,-5,False
-,11,43,54,43,11,54,2,5.2734375,-5.2734375,-5.2734375,1,-5,False
-,11,44,55,44,11,55,0,5.2578125,-5.2578125,-5.2578125,1,-3,False
-,11,45,56,45,11,56,3,5.53515625,-5.53515625,-5.53515625,1,-5,False
-,11,46,57,46,11,57,3,5.15234375,-5.15234375,-5.15234375,1,-5,False
-,11,47,58,47,11,58,1,5.44140625,-5.44140625,-5.44140625,1,-3,False
-,11,48,59,48,11,59,1,5.32421875,-5.32421875,-5.32421875,1,-5,False
-,11,49,60,49,11,60,1,5.5625,-5.5625,-5.5625,1,-5,False
-,11,50,61,50,11,61,0,5.4609375,-5.4609375,-5.4609375,1,-5,False
-,11,51,62,51,11,62,0,5.27734375,-5.27734375,-5.27734375,1,-5,False
-,11,52,63,52,11,63,0,5.37109375,-5.37109375,-5.37109375,1,-5,False
-,11,53,64,53,11,64,0,5.48046875,-5.48046875,-5.48046875,1,-5,False
-,11,54,65,54,11,65,0,5.1875,-5.1875,-5.1875,1,-5,False
-,11,55,66,55,11,66,0,5.5625,-5.5625,-5.5625,1,-5,False
-,11,56,67,56,11,67,1,5.66796875,-5.66796875,-5.66796875,1,-5,False
-,11,57,68,57,11,68,0,5.43359375,-5.43359375,-5.43359375,1,-5,False
-,11,58,69,58,11,69,2,5.421875,-5.421875,-5.421875,1,-5,False
-,11,59,70,59,11,70,0,5.5625,-5.5625,-5.5625,1,-5,False
-,11,60,71,60,11,71,0,5.49609375,-5.49609375,-5.49609375,1,-5,False
-,11,61,72,61,11,72,0,5.84765625,-5.84765625,-5.84765625,1,-5,False
-,11,62,73,62,11,73,0,5.1171875,-5.1171875,-5.1171875,1,-5,False
-,11,63,74,63,11,74,0,5.26953125,-5.26953125,-5.26953125,1,-5,False
-,11,64,75,64,11,75,2,5.53515625,-5.53515625,-5.53515625,1,-5,False
-,11,65,76,65,11,76,0,5.37890625,-5.37890625,-5.37890625,1,-5,False
-,11,66,77,66,11,77,0,5.31640625,-5.31640625,-5.31640625,1,-5,False
-,11,67,78,67,11,78,0,5.44140625,-5.44140625,-5.44140625,1,-5,False
-,11,68,79,68,11,79,1,5.13671875,-5.13671875,-5.13671875,1,-5,False
-,11,69,80,69,11,80,2,5.6015625,-5.6015625,-5.6015625,1,-5,False
-,11,70,81,70,11,81,3,5.484375,-5.484375,-5.484375,1,-5,False
-,11,71,82,71,11,82,0,5.36328125,-5.36328125,-5.36328125,1,-5,False
-,11,72,83,72,11,83,3,4.9921875,-4.9921875,-4.9921875,1,-5,False
-,11,73,84,73,11,84,1,5.234375,-5.234375,-5.234375,1,-5,False
-,11,74,85,74,11,85,2,5.21875,-5.21875,-5.21875,1,-5,False
-,11,75,86,75,11,86,0,5.5546875,-5.5546875,-5.5546875,1,-5,False
-,11,76,87,76,11,87,0,5.421875,-5.421875,-5.421875,1,-5,False
-,11,77,88,77,11,88,1,5.4296875,-5.4296875,-5.4296875,1,-5,False
-,11,78,89,78,11,89,0,4.90234375,-4.90234375,-4.90234375,1,-5,False
-,11,79,90,79,11,90,3,5.515625,-5.515625,-5.515625,1,-5,False
-,11,80,91,80,11,91,1,4.9921875,-4.9921875,-4.9921875,1,-5,False
-,11,81,92,81,11,92,0,4.86328125,-4.86328125,-4.86328125,1,-5,False
-,11,82,93,82,11,93,0,5.1640625,-5.1640625,-5.1640625,1,-5,False
-,11,83,94,83,11,94,0,5.09765625,-5.09765625,-5.09765625,1,-5,False
-,11,84,95,84,11,95,0,5.4609375,-5.4609375,-5.4609375,1,-5,False
-,11,85,96,85,11,96,0,5.54296875,-5.54296875,-5.54296875,1,-5,False
-,11,86,97,86,11,97,0,5.34375,-5.34375,-5.34375,1,-5,False
-,11,87,98,87,11,98,0,5.29296875,-5.29296875,-5.29296875,1,-5,False
-,11,88,99,88,11,99,0,5.03125,-5.03125,-5.03125,1,-5,False
-,11,89,100,89,11,100,4,5.73828125,-5.73828125,-5.73828125,1,-5,False
-,11,90,101,90,11,101,1,5.234375,-5.234375,-5.234375,1,-5,False
-,11,91,102,91,11,102,0,5.51171875,-5.51171875,-5.51171875,1,-5,False
-,11,92,103,92,11,103,0,5.20703125,-5.20703125,-5.20703125,1,-5,False
-,11,93,104,93,11,104,0,5.1015625,-5.1015625,-5.1015625,1,-5,False
-,11,94,105,94,11,105,0,5.42578125,-5.42578125,-5.42578125,1,-5,False
-,11,95,106,95,11,106,0,5.44140625,-5.44140625,-5.44140625,1,-5,False
-,11,96,107,96,11,107,0,5.51953125,-5.51953125,-5.51953125,1,-5,False
-,11,97,108,97,11,108,0,5.2578125,-5.2578125,-5.2578125,1,-3,False
-,11,98,109,98,11,109,0,5.19921875,-5.19921875,-5.19921875,1,-3,False
-,11,99,110,99,11,110,1,5.3828125,-5.3828125,-5.3828125,1,-5,False
-,12,10,22,10,12,22,7,3.765625,-3.765625,-3.765625,1,-4,False
-,12,11,23,11,12,23,5,4.44921875,-4.44921875,-4.44921875,1,-4,False
-,12,12,24,12,12,24,19,3.765625,-3.765625,-3.765625,1,-4,False
-,12,13,25,13,12,25,7,4.0859375,-4.0859375,-4.0859375,1,-4,False
-,12,14,26,14,12,26,4,4.05078125,-4.05078125,-4.05078125,1,-4,False
-,12,15,27,15,12,27,4,4.609375,-4.609375,-4.609375,1,-4,False
-,12,16,28,16,12,28,4,4.07421875,-4.07421875,-4.07421875,1,-4,False
-,12,17,29,17,12,29,2,4.25390625,-4.25390625,-4.25390625,1,-4,False
-,12,18,30,18,12,30,9,3.986328125,-3.986328125,-3.986328125,1,-4,False
-,12,19,31,19,12,31,0,4.63671875,-4.63671875,-4.63671875,1,-5,False
-,12,20,32,20,12,32,16,4.25,-4.25,-4.25,1,-4,False
-,12,21,33,21,12,33,2,4.62890625,-4.62890625,-4.62890625,1,-5,False
-,12,22,34,22,12,34,2,4.39453125,-4.39453125,-4.39453125,1,-5,False
-,12,23,35,23,12,35,3,4.9609375,-4.9609375,-4.9609375,1,-4,False
-,12,24,36,24,12,36,9,4.51953125,-4.51953125,-4.51953125,1,-4,False
-,12,25,37,25,12,37,14,5.01953125,-5.01953125,-5.01953125,1,-5,False
-,12,26,38,26,12,38,1,4.6640625,-4.6640625,-4.6640625,1,-4,False
-,12,27,39,27,12,39,0,4.9453125,-4.9453125,-4.9453125,1,-4,False
-,12,28,40,28,12,40,4,4.62109375,-4.62109375,-4.62109375,1,-4,False
-,12,29,41,29,12,41,0,5.265625,-5.265625,-5.265625,1,-5,False
-,12,30,42,30,12,42,2,5.1484375,-5.1484375,-5.1484375,1,-4,False
-,12,31,43,31,12,43,0,5.30078125,-5.30078125,-5.30078125,1,-5,False
-,12,32,44,32,12,44,2,5.01953125,-5.01953125,-5.01953125,1,-4,False
-,12,33,45,33,12,45,2,5.4453125,-5.4453125,-5.4453125,1,-4,False
-,12,34,46,34,12,46,0,5.3359375,-5.3359375,-5.3359375,1,-4,False
-,12,35,47,35,12,47,0,5.81640625,-5.81640625,-5.81640625,1,-4,False
-,12,36,48,36,12,48,0,5.37109375,-5.37109375,-5.37109375,1,-4,False
-,12,37,49,37,12,49,0,5.40625,-5.40625,-5.40625,1,-5,False
-,12,38,50,38,12,50,0,5.41796875,-5.41796875,-5.41796875,1,-3,False
-,12,39,51,39,12,51,1,5.7265625,-5.7265625,-5.7265625,1,-5,False
-,12,40,52,40,12,52,2,5.32421875,-5.32421875,-5.32421875,1,-4,False
-,12,41,53,41,12,53,2,5.7265625,-5.7265625,-5.7265625,1,-5,False
-,12,42,54,42,12,54,1,5.4140625,-5.4140625,-5.4140625,1,-4,False
-,12,43,55,43,12,55,2,5.53125,-5.53125,-5.53125,1,-3,False
-,12,44,56,44,12,56,1,5.51171875,-5.51171875,-5.51171875,1,-4,False
-,12,45,57,45,12,57,0,5.89453125,-5.89453125,-5.89453125,1,-5,False
-,12,46,58,46,12,58,0,5.35546875,-5.35546875,-5.35546875,1,-4,False
-,12,47,59,47,12,59,0,5.56640625,-5.56640625,-5.56640625,1,-4,False
-,12,48,60,48,12,60,3,5.5546875,-5.5546875,-5.5546875,1,-4,False
-,12,49,61,49,12,61,0,5.7890625,-5.7890625,-5.7890625,1,-4,False
-,12,50,62,50,12,62,0,5.64453125,-5.64453125,-5.64453125,1,-4,False
-,12,51,63,51,12,63,0,5.7734375,-5.7734375,-5.7734375,1,-5,False
-,12,52,64,52,12,64,3,5.234375,-5.234375,-5.234375,1,-4,False
-,12,53,65,53,12,65,1,5.57421875,-5.57421875,-5.57421875,1,-4,False
-,12,54,66,54,12,66,0,5.4765625,-5.4765625,-5.4765625,1,-4,False
-,12,55,67,55,12,67,1,5.8671875,-5.8671875,-5.8671875,1,-5,False
-,12,56,68,56,12,68,0,5.69921875,-5.69921875,-5.69921875,1,-4,False
-,12,57,69,57,12,69,0,5.796875,-5.796875,-5.796875,1,-5,False
-,12,58,70,58,12,70,1,5.3515625,-5.3515625,-5.3515625,1,-4,False
-,12,59,71,59,12,71,0,5.9296875,-5.9296875,-5.9296875,1,-4,False
-,12,60,72,60,12,72,3,5.55859375,-5.55859375,-5.55859375,1,-4,False
-,12,61,73,61,12,73,0,6.2265625,-6.2265625,-6.2265625,1,-5,False
-,12,62,74,62,12,74,0,5.19921875,-5.19921875,-5.19921875,1,-5,False
-,12,63,75,63,12,75,2,5.76171875,-5.76171875,-5.76171875,1,-5,False
-,12,64,76,64,12,76,0,5.5,-5.5,-5.5,1,-4,False
-,12,65,77,65,12,77,0,5.58984375,-5.58984375,-5.58984375,1,-5,False
-,12,66,78,66,12,78,0,5.54296875,-5.54296875,-5.54296875,1,-4,False
-,12,67,79,67,12,79,0,5.74609375,-5.74609375,-5.74609375,1,-5,False
-,12,68,80,68,12,80,1,5.4609375,-5.4609375,-5.4609375,1,-4,False
-,12,69,81,69,12,81,0,5.94921875,-5.94921875,-5.94921875,1,-5,False
-,12,70,82,70,12,82,0,5.37109375,-5.37109375,-5.37109375,1,-4,False
-,12,71,83,71,12,83,0,5.6484375,-5.6484375,-5.6484375,1,-5,False
-,12,72,84,72,12,84,2,5.125,-5.125,-5.125,1,-4,False
-,12,73,85,73,12,85,0,5.30859375,-5.30859375,-5.30859375,1,-5,False
-,12,74,86,74,12,86,1,5.03515625,-5.03515625,-5.03515625,1,-4,False
-,12,75,87,75,12,87,0,5.9140625,-5.9140625,-5.9140625,1,-5,False
-,12,76,88,76,12,88,0,5.296875,-5.296875,-5.296875,1,-4,False
-,12,77,89,77,12,89,1,5.10546875,-5.10546875,-5.10546875,1,-4,False
-,12,78,90,78,12,90,0,5.5390625,-5.5390625,-5.5390625,1,-4,False
-,12,79,91,79,12,91,0,5.44140625,-5.44140625,-5.44140625,1,-5,False
-,12,80,92,80,12,92,2,4.97265625,-4.97265625,-4.97265625,1,-4,False
-,12,81,93,81,12,93,4,5.16796875,-5.16796875,-5.16796875,1,-5,False
-,12,82,94,82,12,94,0,4.8203125,-4.8203125,-4.8203125,1,-4,False
-,12,83,95,83,12,95,0,5.6953125,-5.6953125,-5.6953125,1,-5,False
-,12,84,96,84,12,96,0,5.23828125,-5.23828125,-5.23828125,1,-4,False
-,12,85,97,85,12,97,0,5.6171875,-5.6171875,-5.6171875,1,-4,False
-,12,86,98,86,12,98,0,5.2421875,-5.2421875,-5.2421875,1,-4,False
-,12,87,99,87,12,99,0,5.58984375,-5.58984375,-5.58984375,1,-5,False
-,12,88,100,88,12,100,1,5.7421875,-5.7421875,-5.7421875,1,-4,False
-,12,89,101,89,12,101,0,5.51953125,-5.51953125,-5.51953125,1,-5,False
-,12,90,102,90,12,102,0,5.27734375,-5.27734375,-5.27734375,1,-4,False
-,12,91,103,91,12,103,0,5.859375,-5.859375,-5.859375,1,-5,False
-,12,92,104,92,12,104,0,4.78125,-4.78125,-4.78125,1,-4,False
-,12,93,105,93,12,105,0,5.875,-5.875,-5.875,1,-5,False
-,12,94,106,94,12,106,0,5.06640625,-5.06640625,-5.06640625,1,-4,False
-,12,95,107,95,12,107,1,5.88671875,-5.88671875,-5.88671875,1,-5,False
-,12,96,108,96,12,108,0,5.63671875,-5.63671875,-5.63671875,1,-4,False
-,12,97,109,97,12,109,0,5.12109375,-5.12109375,-5.12109375,1,-4,False
-,12,98,110,98,12,110,0,5.25390625,-5.25390625,-5.25390625,1,-4,False
-,12,99,111,99,12,111,0,5.78515625,-5.78515625,-5.78515625,1,-4,False
-,13,10,23,10,13,23,10,3.84765625,-3.84765625,-3.84765625,1,-5,False
-,13,11,24,11,13,24,7,3.9140625,-3.9140625,-3.9140625,1,-5,False
-,13,12,25,12,13,25,9,3.353515625,-3.353515625,-3.353515625,1,-5,False
-,13,13,26,13,13,26,5,3.927734375,-3.927734375,-3.927734375,1,-5,False
-,13,14,27,14,13,27,4,4.21875,-4.21875,-4.21875,1,-5,False
-,13,15,28,15,13,28,4,4.26171875,-4.26171875,-4.26171875,1,-5,False
-,13,16,29,16,13,29,1,3.982421875,-3.982421875,-3.982421875,1,-5,False
-,13,17,30,17,13,30,3,3.919921875,-3.919921875,-3.919921875,1,-5,False
-,13,18,31,18,13,31,2,4.0078125,-4.0078125,-4.0078125,1,-5,False
-,13,19,32,19,13,32,3,4.27734375,-4.27734375,-4.27734375,1,-5,False
-,13,20,33,20,13,33,3,4.21484375,-4.21484375,-4.21484375,1,-5,False
-,13,21,34,21,13,34,4,4.19921875,-4.19921875,-4.19921875,1,-5,False
-,13,22,35,22,13,35,0,4.20703125,-4.20703125,-4.20703125,1,-5,False
-,13,23,36,23,13,36,2,4.5234375,-4.5234375,-4.5234375,1,-5,False
-,13,24,37,24,13,37,0,4.48828125,-4.48828125,-4.48828125,1,-5,False
-,13,25,38,25,13,38,2,4.625,-4.625,-4.625,1,-5,False
-,13,26,39,26,13,39,1,4.69140625,-4.69140625,-4.69140625,1,-5,False
-,13,27,40,27,13,40,0,4.78125,-4.78125,-4.78125,1,-5,False
-,13,28,41,28,13,41,0,4.76171875,-4.76171875,-4.76171875,1,-5,False
-,13,29,42,29,13,42,0,4.796875,-4.796875,-4.796875,1,-5,False
-,13,30,43,30,13,43,0,4.828125,-4.828125,-4.828125,1,-5,False
-,13,31,44,31,13,44,0,4.9375,-4.9375,-4.9375,1,-5,False
-,13,32,45,32,13,45,1,5.03515625,-5.03515625,-5.03515625,1,-5,False
-,13,33,46,33,13,46,1,5.296875,-5.296875,-5.296875,1,-5,False
-,13,34,47,34,13,47,1,5.1953125,-5.1953125,-5.1953125,1,-5,False
-,13,35,48,35,13,48,2,5.484375,-5.484375,-5.484375,1,-5,False
-,13,36,49,36,13,49,3,5.140625,-5.140625,-5.140625,1,-3,False
-,13,37,50,37,13,50,0,5.03515625,-5.03515625,-5.03515625,1,-5,False
-,13,38,51,38,13,51,0,5.23828125,-5.23828125,-5.23828125,1,-5,False
-,13,39,52,39,13,52,3,5.23046875,-5.23046875,-5.23046875,1,-5,False
-,13,40,53,40,13,53,0,5.26171875,-5.26171875,-5.26171875,1,-5,False
-,13,41,54,41,13,54,0,5.34375,-5.34375,-5.34375,1,-5,False
-,13,42,55,42,13,55,0,5.15625,-5.15625,-5.15625,1,-3,False
-,13,43,56,43,13,56,1,5.15625,-5.15625,-5.15625,1,-3,False
-,13,44,57,44,13,57,0,5.33984375,-5.33984375,-5.33984375,1,-5,False
-,13,45,58,45,13,58,0,5.47265625,-5.47265625,-5.47265625,1,-5,False
-,13,46,59,46,13,59,0,5.29296875,-5.29296875,-5.29296875,1,-3,False
-,13,47,60,47,13,60,1,5.46875,-5.46875,-5.46875,1,-5,False
-,13,48,61,48,13,61,0,5.64453125,-5.64453125,-5.64453125,1,-5,False
-,13,49,62,49,13,62,0,5.421875,-5.421875,-5.421875,1,-5,False
-,13,50,63,50,13,63,1,5.44921875,-5.44921875,-5.44921875,1,-5,False
-,13,51,64,51,13,64,1,5.4609375,-5.4609375,-5.4609375,1,-5,False
-,13,52,65,52,13,65,1,5.0390625,-5.0390625,-5.0390625,1,-5,False
-,13,53,66,53,13,66,0,5.41796875,-5.41796875,-5.41796875,1,-5,False
-,13,54,67,54,13,67,0,5.4140625,-5.4140625,-5.4140625,1,-5,False
-,13,55,68,55,13,68,0,5.59765625,-5.59765625,-5.59765625,1,-5,False
-,13,56,69,56,13,69,0,5.71484375,-5.71484375,-5.71484375,1,-5,False
-,13,57,70,57,13,70,3,5.5703125,-5.5703125,-5.5703125,1,-5,False
-,13,58,71,58,13,71,1,5.3984375,-5.3984375,-5.3984375,1,-5,False
-,13,59,72,59,13,72,1,5.45703125,-5.45703125,-5.45703125,1,-5,False
-,13,60,73,60,13,73,0,5.328125,-5.328125,-5.328125,1,-5,False
-,13,61,74,61,13,74,0,5.8671875,-5.8671875,-5.8671875,1,-5,False
-,13,62,75,62,13,75,0,5.1484375,-5.1484375,-5.1484375,1,-5,False
-,13,63,76,63,13,76,1,5.16015625,-5.16015625,-5.16015625,1,-5,False
-,13,64,77,64,13,77,2,5.33203125,-5.33203125,-5.33203125,1,-5,False
-,13,65,78,65,13,78,1,5.34765625,-5.34765625,-5.34765625,1,-5,False
-,13,66,79,66,13,79,0,5.54296875,-5.54296875,-5.54296875,1,-5,False
-,13,67,80,67,13,80,0,5.90234375,-5.90234375,-5.90234375,1,-5,False
